"Ticker","nShares","AP","CP","CV","weight","PFStopLoss","PrStopLoss","StopLoss","Signal","FCF","Debt","ROA","FCF2D","EV","FCF2EV"
"PUM.DE",80,55.4,89.7200012207031,7177.60009765625,0.18758419565977,76.0545183835711,77.2195551710231,77.2195551710231,"HOLD",0,1034600000,0.02712,0,14312605696,0
"MC.PA",14,350,507,7098,0.185503873533971,428.91152664496,431.291280606178,431.291280606178,"HOLD",5820749824,37026000896,0.05066,6.36103629524415,281257213952,48.3197564671695
"DGV.MI",165,30.5,40.4000015258789,6666.00025177002,0.174213703533639,33.7743128775725,31.5990430918047,33.7743128775725,"HOLD",-17009624,19116000,0.06197,-1.12383436576846,369069664,-21.6976967862429
"AZO",5,1135,1173.41003417969,5867.05017089844,0.153333408413611,1009.4242401341,1109.28901695334,1109.28901695334,"HOLD",1871341824,8518134784,0.11995,4.55188607167046,33677699072,17.996551266093
"SPGI",15,350,334.019989013672,5010.29983520508,0.130942522822931,295.338068651472,322.916994707661,322.916994707661,"HOLD",2667375104,4775000064,0.22187,1.79014944573765,84373946368,31.6318264504579
"UNA.AS",100,46,49.2700004577637,4927.00004577637,0.12876551048092,41.0707107554844,47.1689036658502,47.1689036658502,"HOLD",7327374848,28804999168,0.09222999,3.93114857169649,154953433088,21.147196138095
"BBY",15,107,101.160102844238,1517.40154266357,0.0396567855551588,52.3380686514718,102.29934067921,102.29934067921,"HOLD",4380375040,4.728e+09,0.07842,1.07935963400979,24932368384,5.69183418230782
