"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"ALMGI.PA","MG INTERNATIONAL","France","Industrials","Security & Protection Services",8.75,4.46000003814697,3.5,8.80000019073486,2892.17741935484,5.34870970441449,1391664,48442524,0.925,6136367,0.11363,0.30326,5968608,16351107,34476476,18125369,10358635,5160000,-216500,4943500,341484,9302072,12177060,3.16881918604651,0.11363,0.102048770208588,9.45945945945946,1.9618833912915,"HOLD",326,99.6941896024465,302,92.3547400611621,327,100
"HONBS.HE","Honkarakenne Oyj B","Finland","Consumer Cyclical","Residential Construction",7.8600001335144,3.60283470153809,3.55401587486267,8.03999996185303,21939.6166666667,5.39036097725232,2562823,42979068,0.48,4446000,0.06355,0.20727,1127125,18007000,32630000,14623000,7049000,3036500,-791000,2245500,1057500,15210500,20143789.1221738,5.93018277622263,0.06355,0.0522463632761883,16.375000278155,2.18161552906074,"HOLD",311.5,95.2599388379205,312,95.4128440366973,326,99.6941896024465
"ALVU.PA","VENTE UNIQUE.COM","France","Consumer Cyclical","Furnishings, Fixtures & Appliances",19.7098445892334,7.94793701171875,7.36638021469116,19.7098445892334,15719.435483871,13.0219845887153,0,168774544,0.496,8534000,0.10742,0.27731,8516375,32951000,51476000,18525000,17995000,4797000,-37000,4760000,1846000,33686000,0,6.8690848446946,0.10742,0.0282033053515464,39.737589897648,2.47986924911111,"HOLD",305,93.2721712538226,318,97.2477064220184,325,99.388379204893
"SAF1R.RG","SAF Tehnika","Latvia","Technology","Communication Equipment",7.01999998092651,3.63512396812439,3.63512396812439,7.01999998092651,1470.23140495868,5.2321057201417,1241769,14989416,0.386,1473913,0.04413,0.11132,2694512,6256701,16675446,10418745,5917504,2210112,-209004,2001108,766142,6707178,8717218.35631514,2.83094295673703,0.04413,0.133501398586843,18.1865284479961,1.93115834356225,"HOLD",311.5,95.2599388379205,299,91.4373088685015,324,99.0825688073395
"MRK1T.TL","Merko Ehitus","Estonia","Industrials","Engineering & Construction",16.0599994659424,8.88000011444092,8.88000011444092,16.0799999237061,8818.90163934426,11.4548360246127,3894708,266860992,1.299,25138000,0.05503,0.15413,55055752,99480000,256915000,153228000,47480000,45529000,-1839000,43690000,9923000,106438000,62549008.4000015,2.18498100112017,0.05503,0.163718195276738,12.3633560168917,1.80855847510915,"HOLD",321,98.1651376146789,286,87.4617737003058,323,98.7767584097859
"GUI.PA","GUILLEMOT","France","Technology","Computer Hardware",14.5600004196167,8.42000007629395,6.90000009536743,17.8999996185303,70702.4919354839,11.1108064497671,4122631,175250352,1.95,23380000,0.12213001,0.45799,22698376,61459000,141168000,79709000,29024000,10257000,-369000,9888000,11225000,39550000,60025509.0899248,5.991907965292,0.12213001,0.0564221405957576,7.46666688185472,1.72921618618622,"HOLD",323,98.7767584097859,278,85.0152905198777,322,98.4709480122324
"YOC.DE","YOC AG O.N.","Germany","Communication Services","Advertising Agencies",9.05000019073486,4.57999992370605,4.40000009536743,9.60000038146973,5720.16935483871,7.66483872167526,1947052,41391320,0.09,1879649,0.103549995,0,550566,11214862,7200055,-4014807,870608,961342,-9826,951516,375372,5887181,17620820.9713707,11.6658400444379,0.103549995,0.0229882980296352,100.555557674832,1.97598260731231,"HOLD",293,89.6024464831804,304,92.9663608562691,321,98.1651376146789
"SMAR.BR","SMARTPHOTO GROUP","Belgium","Consumer Cyclical","Leisure",33,19.7000007629395,18.8999996185303,34.2000007629395,2665.72580645161,28.2685484732351,1559658,108603552,2.13,10269000,0.077259995,0.19543,8367250,25618000,71095000,45477000,17946000,8495500,-706000,7789500,3767000,20220500,51468714,3.01547878288506,0.077259995,0.071724173441399,15.4929577464789,1.67512683867917,"HOLD",325,99.388379204893,271,82.874617737003,320,97.8593272171254
"ALX.AS","ALUMEXX N.V.","Netherlands","Consumer Cyclical","Internet Retail",1.18499994277954,0.382999986410141,0.382999986410141,1.7150000333786,128909.225806452,0.989233864411231,3184816,12602163,0.008,193000,0.04824,0.11861,288875,1111000,1943000,832000,645000,187500,0,187500,17000,810500,3774006.77776337,5.92533333333333,0.04824,0.0148783982559184,148.124992847443,3.09399473845037,"HOLD",266,81.3455657492355,323,98.7767584097859,319,97.5535168195719
"CENER.BR","CENERGY","Belgium","Industrials","Electrical Equipment & Parts",2.4449999332428,1.33000004291534,1.33000004291534,2.54999995231628,5124.83870967742,1.87204032655685,34354790,850996928,0.13,89616000,0.04138,0.10244001,71259504,760262000,1012024000,251475000,81035000,79979500,-18927500,61052000,8348000,245526000,83997459.2565703,9.50571083840234,0.04138,0.0717417395894524,18.8076917941754,1.83834575515004,"HOLD",295,90.2140672782875,291,88.9908256880734,318,97.2477064220184
"ALNSE.PA","NSE","France","Technology","Scientific & Technical Instruments",18.7000007629395,10.6000003814697,10.5,32.7999992370605,1042.64516129032,14.6967741673993,0,58566680,1.614,6408000,0.05998,0.2047,11364000,36198000,64172000,26623000,10622000,3297000,-381500,2915500,760000,15286000,0,10.9790718835305,0.05998,0.049780865160873,11.5861219101236,1.76415095188389,"HOLD",301,92.0489296636086,280,85.6269113149847,317,96.9418960244648
"DECB.BR","DECEUNINCK","Belgium","Industrials","Building Products & Equipment",2.88000011444092,1.57000005245209,1.46000003814697,3.03999996185303,128804.588709677,2.25012098108569,36271869,461643040,0.17,80569000,0.051069997,0.106709994,63342000,353088000,599373000,239348000,105623000,29528000,-7297000,22231000,13902500,176475000,104462986.870986,11.9577350311569,0.051069997,0.0481562551013441,16.9411771437701,1.83439491606565,"HOLD",288.5,88.2262996941896,290,88.6850152905199,316,96.6360856269113
"CBAV.MC","GRUPO CLINICA BAVIERA","Spain","Healthcare","Diagnostics & Research",13.6999998092651,8.30000019073486,8.30000019073486,14.6999998092651,5029.34677419355,11.9016128893821,1704368,242395744,0.85,34054000,0.115229994,0.37335,29186424,76018000,120922000,44492000,10822000,11364000,-4203000,7161000,6200000,40220000,23349841.2749176,6.68936994016191,0.115229994,0.0295425979096399,16.1176468344296,1.65060234872744,"HOLD",309.5,94.6483180428135,267,81.651376146789,315,96.3302752293578
"ETTE.HE","Etteplan Oyj","Finland","Industrials","Engineering & Construction",16.2999992370605,9.69349670410156,9.69349670410156,16.7000007629395,6882.45833333333,13.6485729614894,4411980,442447840,0.687,27916000,0.06651,0.20849001,32392876,130844000,217918000,87074000,24407000,17512000,-267000,17245000,5691000,70294000,71915270.6339264,7.47167656464139,0.06651,0.0389763457767135,23.7263453232322,1.68153966877232,"HOLD",303,92.6605504587156,273,83.4862385321101,314,96.0244648318043
"ALMOU.PA","MOULINVEST","France","Basic Materials","Lumber & Wood Production",12.5500001907349,4.98000001907349,4.55000019073486,13.3000001907349,7511.02419354839,10.2171774410432,0,80319528,1.242,13896000,0.03333,0.11291,1790375,75721000,111379000,35548000,12230000,4879000,-820000,4059000,549000,16838500,0,15.5197786431646,0.03333,0.0505356555382148,10.1046700408493,2.52008034993336,"HOLD",249,76.1467889908257,319,97.5535168195719,313,95.7186544342508
"ALPDX.PA","PISCINES DESJOYAUX","France","Consumer Cyclical","Leisure",24.5796356201172,15.9015598297119,13.8899164199829,24.5796356201172,3612.39516129032,19.8114212482206,0,223479136,1.56,25916000,0.11517999,0.19533001,13583625,44104000,121010000,76906000,36370000,12133500,-2397500,9736000,5514500,35523500,0,3.63489512506696,0.11517999,0.0435655881540548,15.7561766795623,1.54573739201298,"HOLD",320,97.8593272171254,247,75.5351681957187,312,95.4128440366973
"TGYM.MI","Technogym","Italy","Consumer Cyclical","Leisure",11.460000038147,5.91499996185303,5.91499996185303,11.5600004196167,754646.008064516,9.27358871506106,6875334,2233512704,0.179,81298000,0.05574,0.13239,75461624,393443000,683989000,288167000,202065000,38668000,-3230500,35437500,14968000,143615500,78791327.9022732,10.1748991414089,0.05574,0.015866263010967,64.0223465818267,1.93744718716056,"HOLD",264.5,80.8868501529052,300,91.743119266055,311,95.1070336391437
"HOLCO.AS","HOLLAND COLOURS","Netherlands","Basic Materials","Specialty Chemicals",128,82.7435455322266,81.7924728393555,128,308.088709677419,110.060550997334,306724,100109160,9.171,13028000,0.10729,0.17009,12020625,16979000,66369000,49112000,14877000,4040000,-602500,3437500,2237000,24265000,39260672,4.20272277227723,0.10729,0.0343375171662613,13.9570384908952,1.54694845593905,"HOLD",313,95.7186544342508,249,76.1467889908257,310,94.8012232415902
"ASP.PA","A.S.T. GROUPE","France","Consumer Cyclical","Residential Construction",6.92000007629395,3.97000002861023,3.40000009536743,6.92000007629395,10628.9919354839,4.59846772493855,4077434,68300640,0.42,10697000,0.03911,0.14444,18971250,109144000,149815000,40667000,57229000,7894000,-166500,7727500,2129500,47561000,28215843.5910835,13.8261971117304,0.03911,0.113139496203842,16.4761906578427,1.74307305451492,"HOLD",277,84.7094801223242,279,85.3211009174312,309,94.4954128440367
"EQV1V.HE","eQ Oyj","Finland","Financial Services","Asset Management",20.3999996185303,13.2614212036133,13.2614212036133,20.5499992370605,8678.16666666667,17.0132022937139,8072978,770202688,0.6,31136000,0.2175,0.37102002,21613124,23931000,91476000,67545000,80000,13116000,-4000,13112000,9214000,20257000,164688748.120403,1.82456541628545,0.2175,0.017024090157421,33.9999993642171,1.53829663542939,"HOLD",307,93.8837920489297,245,74.9235474006116,308,94.1896024464832
"ALWED.PA","WEDIA","France","Technology","Software—Application",40.7000007629395,24.3999996185303,23.6000003814697,40.7000007629395,1201.02419354839,32.2467742273884,0,29086218,0.718,408000,0.02774,0.05825,3323625,10855000,23379000,12240000,6216000,2048500,-350000,1698500,179000,4031500,0,5.2989992677569,0.02774,0.0583953541158221,56.685237831392,1.66803284423129,"HOLD",272,83.1804281345566,270,82.5688073394495,307,93.8837920489297
"ICT.AS","ICT Group","Netherlands","Technology","Software—Application",14.3000001907349,7.80000019073486,7.53999996185303,14.3500003814697,14392.7822580645,11.1904032730287,5658158,158266832,0.43,10944000,0.03319,0.07626,15974875,71351000,131021000,58951000,13121000,6458500,-216000,6242500,1108000,39320000,80911660.479208,11.0476116745374,0.03319,0.0394428821321198,33.2558143970578,1.83333331295568,"HOLD",251,76.7584097859327,288,88.0733944954129,305.5,93.4250764525994
"ALUMS.PA","UMANIS","France","Technology","Information Technology Services",9.34000015258789,5.98000001907349,5.03999996185303,9.5600004196167,9271.37903225806,7.76612905533083,4991579,218313840,0.76,20350000,0.044549998,0.18941,39354624,177052000,255777000,78932000,65810000,15002500,-189500,14813000,5459500,51511000,46621348.6216545,11.8014997500417,0.044549998,0.0678518595064793,12.2894738849841,1.5618729302337,"HOLD",287,87.7675840978593,252,77.0642201834862,305.5,93.4250764525994
"ALFPC.PA","FOUNTAINE PAJOT","France","Consumer Cyclical","Leisure",108.10767364502,63.8012504577637,54.9399604797363,108.10767364502,2072.89516129032,85.4169041110623,775500,184544784,7.817,34666116,0.0829,0.30086002,11187052,149292864,201360934,44820417,30032593,8471280,-5211160,3260120,1848174,48228800,83837500.9117126,17.623412754625,0.0829,0.0176657390652667,13.8298162524011,1.69444443281855,"HOLD",263,80.4281345565749,275,84.0978593272171,304,92.9663608562691
"PAY.BR","PAYTON PLANAR","Israel","Technology","Electronic Components",10,6.69999980926514,6.40000009536743,10,3527.58064516129,7.922580634394,5976433,123493360,0.464,12529000,0.11166,0.17611,7827750,10368000,71600000,61232000,31325000,2772000,-407000,2365000,3114000,13068000,59764330,3.74025974025974,0.11166,0.0191508272185646,21.551724137931,1.49253735592223,"HOLD",304,92.9663608562691,233,71.2538226299694,303,92.6605504587156
"ZENT.BR","ZENITEL","Belgium","Technology","Communication Equipment",23.3999996185303,16.2999992370605,15.3000001907349,23.3999996185303,1731.54838709677,21.5040321580825,923604,62601276,2.147,9276000,0.08966,0.20169,4708125,23291000,61199000,37908000,26164000,3297500,-112000,3185500,1730000,18075000,21612333.247673,7.06322971948446,0.08966,0.0508855442499287,10.8989285600979,1.43558286587688,"BUY",318,97.2477064220184,218,66.6666666666667,302,92.3547400611621
"ALBFR.PA","SIDETRADE","France","Technology","Software—Application",168.5,99,90,168.5,2402.38709677419,122.879032258065,0,216871296,2.03,2981729,0.0545,0.15248999,2576591,16029078,36020621,19991543,11872739,2233500,-231500,2002000,555114,7233370,0,7.1766635325722,0.0545,0.00923128158002062,83.0049261083744,1.7020202020202,"HOLD",259,79.2048929663608,276,84.4036697247707,301,92.0489296636086
"ALBIO.PA","BIOSYNEX","France","Healthcare","Diagnostics & Research",24.9799995422363,17.6000003814697,14,28.5,179093.653225806,18.2530645478156,4404346,231849472,3.05,624868480,0.33031,0.64805,1266438528,59784876,126074028,66289152,36836155,14395655,-3974753,10420902,12577086,54890448,110020561.06385,4.15298060421704,0.33031,0.0449468437866445,8.19016378433978,1.41931812504599,"HOLD",324,99.0825688073395,209,63.914373088685,300,91.743119266055
