"CompanyName","Ticker","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","EPS","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"EDP Renováveis","EDPR.LS",17.6800003051758,13.8999996185303,13.6199998855591,25.7999992370605,943211.396825397,18.839365013062,298425345,20903796736,9538724000,18162555000,7347549000,474384000,225680000,-323262000,-97582000,236880000,413574000,5276160190.67219,42.2665898617512,0.0130422179038136,-0.00466814719031145,0.793766360561634,22.2735570359346,1.27194250290528,"HOLD",83,27.2131147540984,193,63.2786885245902,123.5,40.4918032786885
"Crédit Agricole","ACA.PA",12.1599998474121,8.35999965667725,6.65999984741211,12.5649995803833,6616351.096,9.55747994232178,1133992935,-256898334720,1.887567e+12,1.961062e+12,6.5217e+10,1.593e+09,0,0,0,1.24e+08,4.79e+09,13789353916.5664,Inf,6.3231045219376e-05,0,0.109348123936945,111.204467069084,1.45454549602759,"HOLD",17,5.57377049180328,258,84.5901639344262,121.5,39.8360655737705
"Jungheinrich Aktiengesellschaft","JUN3.DE",41,30.9200000762939,30.6399993896484,41,108030.317460317,36.8574603550018,48000180,5703261184,3864884000,5411413000,1546371000,688034000,0,0,0,54977000,1085674000,1968007380,Inf,0.0101594537323246,0,1.14534987160465,35.7969219855576,1.32600258405026,"HOLD",68,22.2950819672131,207,67.8688524590164,121.5,39.8360655737705
"Wolters Kluwer","WKL.AS",69.5,72.9199981689453,63.8800010681152,77.7799987792969,598248.03968254,70.3341270022922,261937496,21715625984,6.296e+09,8.383e+09,2.087e+09,7.23e+08,3.53e+08,4.8e+07,4.01e+08,173500000,1154500000,18204655972,17.8356940509915,0.0206966479780508,0.0184659654893419,0.662371759100881,104.925971020173,0.953099310822504,"HOLD",229,75.0819672131148,45,14.7540983606557,120,39.344262295082
"SAP","SAP.DE",104.419998168945,133.740005493164,90.1800003051758,134.380004882812,3380645.03174603,106.726349240258,1042830707,130965233664,2.8544e+10,5.8472e+10,2.9717e+10,5.311e+09,2.1e+09,-1.64e+08,1.936e+09,1.908e+09,7.538e+09,108892380515.46,13.592380952381,0.0326310028731701,0.0147825491226697,1.82963542135128,57.0714782575786,0.780768609840401,"HOLD",270,88.5245901639344,3,0.983606557377049,119,39.0163934426229
"GENERALLI","G.MI",17.0599994659424,11.9350004196167,11.3599996566772,17.0599994659424,4991656.03174603,14.3392063473898,1116109313,7916277760,5.12916e+11,5.4471e+11,3.0029e+10,7.9e+09,0,0,0,4.85e+08,25707500000,19040824283.7133,Inf,0.00089038203814874,0,0.434545249601371,39.259431512811,1.42940920537398,"HOLD",30,9.83606557377049,242,79.344262295082,118,38.6885245901639
"BPER Banca","BPE.MI",1.89800000190735,1.31992101669312,1.01699995994568,2.05200004577637,21469256.7777778,1.53670096302789,1268701632,27501109248,86720084000,93050838000,6196819000,482192000,0,0,0,45031000,498928000,2407995699.95586,Inf,0.00048393975774834,0,0.0354937669064179,53.4741777876542,1.43796483115523,"HOLD",23,7.54098360655738,248,81.3114754098361,117,38.3606557377049
"Evotec","EVT.DE",30.7399997711182,22.5799999237061,21.8899993896484,37.2000007629395,738507.761904762,28.2128572312612,125056294,5056573952,740049000,1462895000,722846000,422580000,23937000,-43724000,-19787000,403000,140510000,3844230448.93689,30.9165308935957,0.000275481152099091,-0.00391312382412083,0.00322254871873942,9539.03337205183,1.36138174822778,"BUY",46.5,15.2459016393443,224,73.4426229508197,115.5,37.8688524590164
"Suez Environnement","SEV.PA",18.1700000762939,15.039999961853,14.2299995422363,18.1700000762939,1888330.14285714,16.358134867653,336771123,23777558528,27534800000,35584200000,5406600000,5319600000,727500000,-348750000,378750000,1.55e+08,4521200000,6119131330.6036,37.8485223367698,0.00435586580561035,0.0159288851945834,0.460253238517722,39.4782666490555,1.20811171026461,"HOLD",113.5,37.2131147540984,157,51.4754098360656,115.5,37.8688524590164
"ABN AMRO","ABN.AS",10.0749998092651,6.97200012207031,6.76200008392334,10.7650003433228,5998728.656,8.40852003860474,411203000,24184500224,3.74634e+11,3.95623e+11,2.0989e+10,6.1675e+10,0,0,0,5.4e+07,1.58e+09,4142870146.56925,Inf,0.000136493581010204,0,0.131321999109929,76.7198175290602,1.44506592554009,"HOLD",18,5.9016393442623,252,82.6229508196721,114,37.3770491803279
