"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"TKA.VI","Telekom Austria AG","Austria","Communication Services","Telecom Services",7.15000009536743,5.95274639129639,5.94309854507446,7.17999982833862,168907.884297521,6.36714643683315,136223723,7411008000,0.614,1392691968,0.054190002,0.14644,605385728,5.474e+09,8.387e+09,2910700000,370600000,432600000,-2.01e+08,231600000,108700000,1117800000,973999632.441307,12.6537216828479,0.054190002,0.0312508096064665,11.6449512953867,1.20112627439018,"HOLD",272,82.4242424242424,165,50,247,74.8484848484849
"SEM.LS","Semapa","Portugal","Basic Materials","Paper & Paper Products",11.9399995803833,8.50425148010254,8.31271457672119,12,89515.5737704918,10.1679833599778,20782810,2520653824,1.333,359003424,0.025840001,0.115200005,234177648,2623018413,3830995016,948822258,444755259,95888803,-18610398,77278405,33818084,414743729,248146742.679186,27.3547935831465,0.025840001,0.0306580793698072,8.95723899503623,1.40400358671418,"HOLD",176,53.3333333333333,260,78.7878787878788,246,74.5454545454545
"BCP.LS","Banco Comercial Português","Portugal","Financial Services","Banks—Regional",0.164499998092651,0.122400000691414,0.11259999871254,0.166199997067451,53752110.2213115,0.123534426032031,7634819625,9888623616,0.014,0,0.0024899999,0.02822,0,78427151000,85813421000,6221304000,842392000,5851167000,-36950000,5814217000,36720000,488166000,1255927813.75024,13.4036767366237,0.0024899999,0.587970300598,11.7499998637608,1.34395422519136,"HOLD",198.5,60.1515151515152,236,71.5151515151515,245,74.2424242424242
"XFAB.PA","X-FAB","Belgium","Technology","Semiconductors",7.40999984741211,4.31500005722046,4.25,8.34000015258789,249148.229508197,6.5280737603297,52349436,898339200,0.21,75435000,0.00048000002,0.05034,32697124,160742000,833290000,672204000,195810000,13811000,-9702000,4109000,12775000,155420000,387909312.77211,11.6386937948012,0.00048000002,0.00457399610303102,35.2857135591053,1.71726529528375,"HOLD",115,34.8484848484849,318,96.3636363636364,244,73.9393939393939
"IXX.DE","INIT INNOVATION O.N.","Germany","Technology","Information Technology Services",39.6500015258789,31.3903980255127,30.008430480957,42.5448455810547,7088.61475409836,35.3864178110342,6012610,402630688,1.467,25318000,0.05689,0.16974,10488875,136123000,226645000,90334000,32211000,8252000,-1741000,6511000,6897000,49720000,238399995.674515,16.4957586039748,0.05689,0.0161711468947941,27.027949233728,1.26312515991843,"HOLD",235,71.2121212121212,196,59.3939393939394,243,73.6363636363636
"TOKMAN.HE","Tokmanni Group Oyj","Finland","Consumer Defensive","Discount Stores",22.7999992370605,14.4007997512817,14.4007997512817,23.0799999237061,172496.697478992,18.1972263320154,25854620,1574979968,1.21,109151000,0.08157,0.35412997,123238872,567706000,785042000,217336000,78080000,0,0,0,33780000,328141000,589485316.27449,Inf,0.08157,0,18.8429745760831,1.58324534962242,"HOLD",126,38.1818181818182,304,92.1212121212121,242,73.3333333333333
"KMR.IR","KENMARE RESOURCES","Ireland","Basic Materials","Other Industrial Metals & Mining",5.05000019073486,3.10135841369629,3.10135841369629,5.30000019073486,6035.17213114754,4.36070965157181,108861783,616083712,0.125,75687000,0.01943,0.01868,-68571376,242256000,1142759000,900503000,87244000,35598500,-39961500,-4363000,2042000,63471500,549752024.913737,6.80523055746731,0.01943,-0.00708182981471193,40.4000015258789,1.62831879360765,"HOLD",118,35.7575757575758,309,93.6363636363636,241,73.030303030303
"FDR.MC","FLUIDRA","Spain","Industrials","Specialty Industrial Machinery",32.1500015258789,18.1800003051758,17.7000007629395,32.9500007629395,740092.524590164,22.8636885002011,83717938,7280181760,0.839,279636992,0.04009,0.06953,259504128,1377923000,2805963000,1421306000,225631000,0,0,0,19388000,382808000,2691531834.44344,Inf,0.04009,0,38.3194297090333,1.76842689693057,"HOLD",103,31.2121212121212,319,96.6666666666667,239.5,72.5757575757576
"STF.PA","STEF","France","Industrials","Integrated Freight & Logistics",92.4000015258789,68.2256622314453,68.2256622314453,94,2118.40163934426,78.5093439446121,3056772,2057923072,5.86,244192992,0.03,0.091680005,5973250,1822326000,2640103000,816914000,54413000,91490000,-51551000,39939000,28956000,827037000,282445737.464264,19.9183080118046,0.03,0.0194074309887518,15.7679183491261,1.35432912636928,"HOLD",183,55.4545454545455,239,72.4242424242424,239.5,72.5757575757576
"SO.PA","SOMFY SA","France","Consumer Cyclical","Furnishings, Fixtures & Appliances",140.399993896484,129.399993896484,128.399993896484,154.800003051758,6466.13114754098,142.890164234599,7414539,4550307328,6.18,296340992,0.112440005,0.19506,217681504,0,0,0,0,113443500,11339500,124783000,66045000,344103500,1041001230.34525,0,0.112440005,0.0274229828900032,22.7184456143179,1.0850077319849,"HOLD",326,98.7878787878788,94,28.4848484848485,238,72.1212121212121
