"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"CENER.BR","CENERGY","Belgium","Industrials","Electrical Equipment & Parts",2.65499997138977,1.62199997901917,1.47200000286102,2.90000009536743,5809.592,2.24773599624634,38450894,813915200,0.144,90890496,0,0,0,0,0,251475000,0,0,0,0,4623000,228425000,102087122.469911,NA,Inf,0,18.4374998013179,1.63686806765267,"HOLD",246,86.9257950530035,261,92.226148409894,273,96.4664310954064
"GKS.DE","GK SOFTWARE  INH O.N.","Germany","Technology","Software—Application",146,98.5999984741211,96.8000030517578,147,3844.656,120.943200012207,1007110,277699712,4.256,18061000,0.0652,0.15894,-6088875,66578000,137823000,70443000,18806000,13968000,-339000,13629000,2114000,30455000,147038060,4.76646620847652,0.0652,0.0490781927782482,34.3045112781955,1.48073024603869,"HOLD",274,96.8197879858657,232,81.9787985865724,272,96.113074204947
"ALUMS.PA","UMANIS","France","Technology","Information Technology Services",10.3500003814697,6.80000019073486,6.57999992370605,11,8103.912,9.12696002197266,4991579,233660880,0.76,20350000,0.044549998,0.18941,39354624,177052000,255777000,78932000,65810000,15002500,-189500,14813000,5459500,51511000,51662844.5541363,11.8014997500417,0.044549998,0.0633952932129674,13.6184215545654,1.5220588369353,"HOLD",258,91.1660777385159,240,84.8056537102474,271,95.7597173144876
"SOLTEQ.HE","Solteq Oyj","Finland","Technology","Software—Application",5.73999977111816,2.99444437026978,2.74166655540466,6.61999988555908,76826.8429752066,4.81150822205977,9914521,136032992,0.173,8460000,0.055560004,0.13625,6984875,53773000,79134000,25361000,5923000,3478000,-822000,2656000,1456000,17430000,56909348.2707462,15.46089706728,0.055560004,0.0195246753081782,33.1791894284287,1.91688308793028,"HOLD",222.5,78.6219081272085,275,97.1731448763251,270,95.4063604240283
"RAP1V.HE","Rapala VMC Oyj","Finland","Industrials","Tools & Accessories",8.31999969482422,4.48999977111816,4.46000003814697,9.27999973297119,24250.0495867769,7.08884299491063,22251713,370337120,0.04,23100000,0.03401,0.02377,46675000,129900000,272900000,137800000,27900000,14550000,-1300000,13250000,3350000,72300000,185134245.369316,8.92783505154639,0.03401,0.0357782120247627,207.999992370605,1.8530067080053,"HOLD",225.5,79.6819787985866,271,95.7597173144876,269,95.0530035335689
"GUI.PA","GUILLEMOT","France","Technology","Computer Hardware",12.1000003814697,8.74872493743896,8.27794170379639,17.5562973022461,58690.784,12.9815481872559,4745231,143560160,1.95,21030000,0.10649,0.45799,24179250,61459000,141168000,79709000,29024000,10257000,-369000,9888000,11225000,39550000,57417296.910162,5.991907965292,0.10649,0.068877047782616,6.20512840075371,1.38305872775694,"HOLD",279,98.5865724381625,211,74.5583038869258,268,94.6996466431095
"IPR.LS","IMPRESA,SGPS","Portugal","Communication Services","Broadcasting",0.239999994635582,0.143500000238419,0.129999995231628,0.25,317488.84,0.171696000218391,69412560,194504816,0.067,27999056,0.04083,0.08095,13768196,247098180,391212250,144114070,8668122,11683514,-985936,10697578,5521016,49394065,16659014.027642,21.149303197651,0.04083,0.0549990392011682,3.58208947217287,1.67247382743438,"HOLD",219,77.3851590106007,264,93.2862190812721,267,94.3462897526502
"SKN1T.TL","Nordic Fibreboard","Estonia","Consumer Cyclical","Furnishings, Fixtures & Appliances",1.74000000953674,0.486000001430511,0.451999992132187,2.05999994277954,7388.80672268908,0.848327730633631,675984,10791385,0.48,1281000,0.061139997,1.02372,-65000,4640000,7839000,3199000,131000,196000,-27000,169000,550000,2846000,1176212.16644669,23.6734693877551,0.061139997,0.0156606404089929,3.62500001986822,3.58024692266494,"HOLD",199,70.3180212014134,283,100,266,93.9929328621908
"SAF1R.RG","SAF Tehnika","Latvia","Technology","Communication Equipment",7.28000020980835,4.69999980926514,4.69999980926514,7.61999988555908,1633.06086956522,6.25608697974164,1234934,16196457,0.642,2065351,0.063200004,0.18065001,2658244,7787852,19189676,11401824,6475938,518691,-168952,349739,967059,5890611,8990319.77909946,15.0144344127814,0.063200004,0.0215935497498002,11.3395641897326,1.5489362777116,"HOLD",235,83.0388692579505,246,86.9257950530035,265,93.6395759717314
"IFA1V.HE","Innofactor Plc","Finland","Technology","Software—Application",1.75,1.26218318939209,1.22793793678284,2,126227.628099174,1.65772437458196,18227134,73056744,0.112,9864000,0.059559997,0.1707,5106750,33390000,59622000,26232000,6184000,3624000,-105000,3519000,2637000,17807000,31897484.5,9.2135761589404,0.059559997,0.0481680377105227,15.625,1.38648653753886,"BUY",267.5,94.5229681978799,213,75.2650176678445,263.5,93.1095406360424
"ALHRG.PA","HERIGE","France","Basic Materials","Building Materials",42.5,26.4111385345459,26.4111385345459,45,2094.736,34.1753050994873,837825,173795408,3.655,33144000,0.02764,0.101730004,69352000,327145000,436965000,108808000,131385000,24715500,-3664000,21051500,4185000,165245500,35607562.5,13.2364305800004,0.02764,0.12112805650193,11.6279069767442,1.60916955338407,"HOLD",222.5,78.6219081272085,258,91.1660777385159,263.5,93.1095406360424
"ALHEO.PA","H2O INNOVATION INC","Canada","Utilities","Utilities—Regulated Water",1.58000004291534,1.1599999666214,1.1599999666214,2.1800000667572,1701.184,1.75671999740601,54262991,139995344,0.031,14428000,0.04261,0.05716,21507376,60089000,134372000,74283000,13308000,10171000,-335000,9836000,2062000,39155000,85735528.1087149,5.90787533182578,0.04261,0.0702594794866892,50.9677433198498,1.3620690417063,"HOLD",267.5,94.5229681978799,208,73.4982332155477,262,92.5795053003534
"SFPI.PA","GROUPE SFPI","France","Industrials","Specialty Industrial Machinery",2.58681774139404,1.70538353919983,1.57125222682953,2.76885342597961,71216.696,1.9173340549469,45755746,209245744,0.183,43423000,0.03426,0.08501001,37994124,311260000,527148000,214240000,162591000,20878500,-4632000,16246500,11140500,135955500,118361775.52352,14.9081591110472,0.03426,0.0776431562689275,14.1356160731915,1.5168539404384,"HOLD",234,82.6855123674912,239,84.452296819788,261,92.226148409894
"ALBLD.PA","BILENDI","France","Communication Services","Advertising Agencies",14.1999998092651,9.80000019073486,9.57999992370605,16,7249.872,11.7921600265503,3922763,49038344,0.449,6401352,0.047319997,0.093109995,3415075,21122325,44558223,23138966,10266670,2030079,-149835,1880244,1161843,9505723,55703233.8517923,10.404681295654,0.047319997,0.0383423224895196,31.6258347645103,1.44897954417288,"HOLD",241,85.1590106007067,226,79.8586572438163,260,91.8727915194346
"LGD1L.VS","LITGRID","Lithuania","Utilities","Utilities—Regulated Electric",0.805000007152557,0.62452620267868,0.591154634952545,0.824999988079071,3948.68644067797,0.674692750482236,12608284,481987104,0.057,53294000,0.05173,0.13306,-35949500,198619000,428129000,229510000,5074000,44244000,-10817000,33427000,11473000,61177000,10149668.7101815,4.48917367326643,0.05173,0.0693524779451361,14.1228071430273,1.28897715372037,"HOLD",272,96.113074204947,189,66.7844522968198,259,91.5194346289753
"BRILL.AS","BRILL KON","Netherlands","Communication Services","Publishing",23,17.229808807373,16.7538471221924,25.3999996185303,949.024,21.2630999298096,1123148,43276324,1.545,7575000,0.05222,0.12833999,4323875,29722000,53640000,23918000,5899000,2346500,-23000,2323500,1388000,10822000,25832404,12.6665246111229,0.05222,0.0536898651558298,14.8867313915858,1.33489583414052,"BUY",255.5,90.2826855123675,201,71.0247349823322,258,91.1660777385159
"MRK1T.TL","Merko Ehitus","Estonia","Industrials","Engineering & Construction",15.1000003814697,9.35624980926514,9.33749961853027,16.0125007629395,11607.2521008403,12.9890914003388,3894708,244428000,1.375,26852000,0.056999996,0.16086,50853376,108986000,269765000,156620000,54792000,4486000,-354000,4132000,3368000,60107000,58810092.2857132,24.2946946054391,0.056999996,0.01690477359386,10.9818184592507,1.61389452925004,"HOLD",195,68.904593639576,259,91.5194346289753,257,90.8127208480565
"CBAV.MC","GRUPO CLINICA BAVIERA","Spain","Healthcare","Diagnostics & Research",14.1999998092651,11.1644086837769,11.1644086837769,14.8999996185303,1431.688,13.016011428833,1694744,256416832,0.855,34054000,0.115229994,0.37335,29186424,76018000,120922000,44492000,10822000,11364000,-4203000,7161000,6200000,40220000,24065364.4767532,6.68936994016191,0.115229994,0.0279271838129566,16.6081869114212,1.2718989613753,"HOLD",271,95.7597173144876,182,64.3109540636042,256,90.4593639575972
"ELB.DE","ELUMEO SE","Germany","Consumer Cyclical","Luxury Goods",8.85000038146973,4.15999984741211,3.96000003814697,9.05000019073486,6068.304,6.43640000152588,2591050,50122000,0.417,3137000,0.08282,0.57835,1709250,15186000,20327000,5141000,2354000,253000,-107000,146000,818000,13208000,22930793.4884071,60.0237154150198,0.08282,0.00291289254219704,21.2230224975293,2.12740401588601,"HOLD",174,61.4840989399293,278,98.2332155477032,255,90.1060070671378
"LIN.PA","LINEDATA SERVICES","France","Technology","Software—Application",41.5999984741211,27,27,42,4384.288,34.8375999603271,2671425,335643680,3.089,48242000,0.06901,0.16879,16104750,176134000,297592000,121458000,30180000,7334000,-2304500,5029500,6329000,41275000,111131275.923729,24.016089446414,0.06901,0.0149846408548494,13.4671409757595,1.54074068422671,"HOLD",205.5,72.6148409893993,245,86.5724381625442,254,89.7526501766784
"RAM.LS","RAMADA","Portugal","Basic Materials","Steel",5.84000015258789,4.41185998916626,4.13611888885498,6.92000007629395,30781.28,5.21964014816284,5802919,152310272,0.329,0,0,0,0,0,0,0,0,0,0,0,2857000,32251000,33889047.8454552,NA,Inf,0,17.7507603422124,1.32370477914724,"HOLD",248,87.6325088339223,195,68.904593639576,253,89.3992932862191
"EXL1V.HE","Exel Composites Oyj","Finland","Industrials","Specialty Industrial Machinery",10,7.53706169128418,7.53706169128418,11.1199998855591,11449.8099173554,9.11723050992351,9732807,149540592,0.559,14022250,0,0,0,0,0,28880000,0,0,0,0,1961000,30954000,97328070,NA,Inf,0,17.8890876565295,1.32677698678836,"HOLD",240,84.8056537102474,197,69.6113074204947,251.5,88.86925795053
"SMTPC.PA","SMTPC","France","Industrials","Infrastructure Operations",21,14.4030427932739,13.4856519699097,21.1000003814697,6244.368,17.507935508728,1962392,133946552,1.184,20608964,0.05071,0.099580005,13777204,59093608,131986649,72893041,39362125,4826510,-3415007,1411503,2287260,7759609,41210232,12.2435482367176,0.05071,0.0105378076473368,17.7364864864865,1.45802524517991,"HOLD",207,73.1448763250883,230,81.2720848056537,251.5,88.86925795053
"GLINT.LS","GLINTT","Portugal","Technology","Information Technology Services",0.216000005602837,0.141000002622604,0.141000002622604,0.23199999332428,18632.424,0.202992000579834,17917829,58965340,0.016,7500798,0.0221,0.018339999,9369085,119095599,195469159,75962482,13679758,6154866,-4104,6150762,600102,23766271,3870251.16439067,19.3498280872402,0.0221,0.104311481965507,13.5000003501773,1.53191490485979,"BUY",194,68.5512367491166,242,85.5123674911661,249.5,88.1625441696113
"PSAT.PA","PASSAT","France","Consumer Cyclical","Specialty Retail",7.07999992370605,5.80000019073486,5.80000019073486,8.30000019073486,4141.304,7.37544003677368,2273522,9889615,0.562,4023000,0.05016,0.07684,1348000,8227000,41284000,32427000,13290000,2352500,-426000,1926500,916500,10935000,16096535.586544,3.4971307120085,0.05016,0.19480030314628,12.5978646329289,1.22068960187552,"HOLD",276,97.5265017667845,160,56.5371024734982,249.5,88.1625441696113
"ALBIO.PA","BIOSYNEX","France","Healthcare","Diagnostics & Research",22.0599994659424,18.1468620300293,15.1719665527344,28.2615070343018,128315.096,20.9601018447876,4376646,212178240,3.05,624868480,0.33031,0.64805,1266438528,59784876,126074028,66289152,36836155,14395655,-3974753,10420902,12577086,54890448,96548808.4226189,4.15298060421704,0.33031,0.0491139053656021,7.23278671014504,1.21563714042889,"BUY",280,98.9399293286219,155,54.7703180212014,248,87.6325088339223
"DOV1V.HE","Dovre Group Oyj","Finland","Energy","Oil & Gas Equipment & Services",0.708000004291534,0.286034137010574,0.275221824645996,0.744000017642975,289729.669421488,0.411528832902593,40382221,69870000,0.016,2631000,0.029949998,0.06819,3174625,20628000,44497000,23869000,8541000,883000,1500,884500,258000,17159500,28590612.6413017,23.361268403171,0.029949998,0.0126592242736511,44.2500002682209,2.47522904675312,"HOLD",151.5,53.5335689045936,281,99.2932862190813,247,87.2791519434629
"ABO.BR","ABO GROUP","Belgium","Industrials","Waste Management",6.09999990463257,3.90000009536743,3.53999996185303,6.65000009536743,2915.536,5.05679999351501,1060150,74274160,0.202,5121000,0.03197,0.11717,6177000,38023000,57002000,17662000,15021000,2055500,-607000,1448500,582500,12726500,6466914.89889622,18.4981756263683,0.03197,0.0195020717837805,30.1980193298642,1.56410250140208,"HOLD",184,65.017667844523,248,87.6325088339223,246,86.9257950530035
"ALGEM.PA","EUROGERM","France","Consumer Defensive","Farm Products",47.9700012207031,33,33,48,2415.856,45.4734403076172,323432,192934896,1.25,12532000,0.0684,0.094610006,7005375,28352000,92026000,58445000,28373000,1532500,-356000,1176500,1398500,29882500,15515033.4348145,18.5004893964111,0.0684,0.00609791190910327,38.3760009765625,1.45363640062737,"BUY",203.5,71.9081272084806,228,80.565371024735,245,86.5724381625442
"BIO.MC","BIOSEARCH","Spain","Healthcare","Biotechnology",2.18499994277954,1.42799997329712,1.30599999427795,2.1949999332428,342078.496,1.93838402271271,34414578,123238232,0.03,3292000,0.03554,0.06316,4717625,9544000,34713000,25169000,5269000,1062000,-395000,667000,245500,5785500,75195850.9607821,8.98681732580038,0.03554,0.00541228147446971,72.8333314259847,1.5301120333599,"HOLD",187,66.0777385159011,241,85.1590106007067,244,86.2190812720848
"O4B.DE","OVB HOLDING AG","Germany","Financial Services","Capital Markets",24,18.0250015258789,17.4307708740234,26.7999992370605,264.2,19.8567544708252,428822,222305008,0.895,15542000,0.03838,0.11873,21363876,150461000,245107000,94080000,81467000,10290000,-822000,9468000,2197000,75721000,10291728,14.6220602526725,0.03838,0.0425901336419736,26.8156424581006,1.33148393721591,"HOLD",228,80.565371024735,199,70.3180212014134,243,85.8657243816254
"DPA.AS","DPA GROUP","Netherlands","Industrials","Staffing & Employment Services",1.70000004768372,1.35500001907349,1.29999995231628,1.7150000333786,119313.256,1.61132001495361,29617675,88654936,0.017,15881500,0,0,0,0,0,64018000,0,0,0,0,2300000,32100000,50350048.9122808,NA,Inf,0,100.000002804924,1.254612563656,"BUY",247,87.2791519434629,179,63.2508833922262,242,85.5123674911661
"ICT.AS","ICT Group","Netherlands","Technology","Software—Application",14,10.4979019165039,9.96328639984131,14.0500001907349,11774.832,12.4755886993408,6146833,155842848,0.43,10944000,0.03319,0.07626,15974875,71351000,131021000,58951000,13121000,6458500,-216000,6242500,1108000,39320000,86055662,11.0476116745374,0.03319,0.0400563778197893,32.5581395348837,1.3335998098811,"HOLD",225.5,79.6819787985866,200,70.6713780918728,241,85.1590106007067
"HAW.DE","HAWESKO HOLDING  INH O.N.","Germany","Consumer Defensive","Beverages—Wineries & Distilleries",59.5999984741211,44.3885040283203,42.2038345336914,59.5999984741211,3577.264,47.3949444274902,1958382,621249920,3.525,61829000,0.08364,0.26931,83374496,296262000,423289000,124555000,56442000,12759000,-1212000,11547000,9771000,158568000,116719564.211746,23.2198448154244,0.08364,0.0185867227153929,16.9078009855663,1.34268995495085,"HOLD",221,78.0918727915194,203,71.7314487632509,240,84.8056537102474
"EVLI.HE","Evli Pankki Oyj","Finland","Financial Services","Banks—Regional",18.7999992370605,12.25,12.25,19.25,10833.9917355372,17.1008264762311,5044541,580226816,1.125,0,0.0297,0.36479,0,688500000,793600000,100600000,0,24500000,0,24500000,8400000,27100000,94837366.9513206,28.1020408163265,0.0297,0.0422248667665853,16.7111104329427,1.53469381527025,"HOLD",180,63.6042402826855,243,85.8657243816254,239,84.452296819788
"IVX.DE","INVISION AG","Germany","Technology","Software—Application",29.3999996185303,21.2000007629395,21,31,493.592,26.6271999664307,1317716,82338328,0.145,1541533,0.02644,0.023340002,670130,11146494,24576129,13429635,9442842,1969494,-57235,1912259,-28929,3346768,38740849.8973312,5.65957245871275,0.02644,0.0232244089289741,202.758618058829,1.38679238492885,"HOLD",203.5,71.9081272084806,214,75.6183745583039,238,84.0989399293286
"ICP1V.HE","Incap Oyj","Finland","Technology","Electronic Components",36.3499984741211,18.8999996185303,18.2000007629395,41,12837.4049586777,28.3537189073799,3318110,213381984,2.019,14556000,0.13944,0.30491,-521875,37785000,76365000,38580000,3899000,252500,-961000,-708500,3252000,30143500,120613293.436966,149.643564356436,0.13944,-0.0033203365472504,18.003961601843,1.92328038136478,"HOLD",139,49.1166077738516,276,97.5265017667845,237,83.7455830388693
"ZENT.BR","ZENITEL","Belgium","Technology","Communication Equipment",25.6000003814697,21.6000003814697,21.6000003814697,25.6000003814697,1129.24390243902,23.4276423415517,923604,63925632,2.147,9276000,0.08966,0.20169,4708125,23291000,61199000,37908000,26164000,3297500,-112000,3185500,1730000,18075000,23644262.752327,7.06322971948446,0.08966,0.0498313415188449,11.9236145232742,1.1851851819147,"HOLD",278,98.2332155477032,135,47.7031802120141,236,83.3922261484099
"DEX.DE","DELTICOM AG  NA O.N.","Germany","Consumer Cyclical","Internet Retail",9.19999980926514,6.20243120193481,6.20243120193481,9.34000015258789,24747.432,7.9474835319519,5122055,202627040,0.54,-393000,-0.00711,0.59545,33204500,184966000,199767000,13807000,5635000,14478000,-198500,14279500,6334000,151614500,47122905.0230455,12.7756596214947,-0.00711,0.0704718383094379,17.0370366838243,1.48328929571927,"HOLD",178.5,63.0742049469965,233,82.3321554770318,235,83.0388692579505
"ALFPC.PA","FOUNTAINE PAJOT","France","Consumer Cyclical","Leisure",117.199996948242,82.3114852905273,82.3114852905273,119.599998474121,1473,100.602975158691,776385,168513536,4.27,20940962,0.03906,0.06343,0,124024666,178459748,49022507,35131966,5206541,-1941742,3264799,268159,48664956,90992319.630661,23.8209333221423,0.03906,0.0193741053537681,27.4473060768717,1.42385958089047,"HOLD",185,65.3710247349823,223,78.7985865724382,234,82.6855123674912
"SMA1R.RG","PATA Saldus","Latvia","Basic Materials","Lumber & Wood Production",28.6000003814697,24,21.6000003814697,29.7999992370605,29.5391304347826,25.1495651079261,40393,37608448,7.385,8228261,0.10199001,0.37604,822100,21811025,41257283,19446258,69590,1668816,-315118,1353698,2024234,19239601,1155239.81540871,13.0697602371981,0.10199001,0.0359945191037929,3.87271501441702,1.19166668256124,"HOLD",264,93.2862190812721,143,50.530035335689,233,82.3321554770318
"SAMS.PA","SAMSE","France","Industrials","Industrial Distribution",183,140.842926025391,139.884811401367,184.916229248047,623.264,163.39696081543,583541,852308608,13.738,103887000,0.03716,0.098009996,99764496,753575000,1255960000,491700000,141258000,41937000,-7528500,34408500,18577000,415911500,106788003,17.9692157283544,0.03716,0.0403709403812568,13.3207162614646,1.29931978242918,"HOLD",214.5,75.7950530035336,191,67.4911660777385,232,81.9787985865724
"JEN.BR","JENSEN-GROUP","Belgium","Industrials","Specialty Industrial Machinery",29.7999992370605,23.9783878326416,22.5912075042725,30.2000007629395,2499.872,26.4555598602295,3545916,223109376,0.972,16767000,0.02791,0.05348,34068000,142346000,278389000,137397000,70775000,15309500,-1376000,13933500,3061500,57570000,105668294.094681,9.29788693295013,0.02791,0.0624514318932074,30.6584354290746,1.2427857721316,"HOLD",227,80.2120141342756,175,61.8374558303887,231,81.6254416961131
"TAALA.HE","Taaleri Oyj","Finland","Financial Services","Asset Management",10.75,7.20046806335449,7.11157274246216,11.1999998092651,43322.8595041322,8.86463998763029,13551316,353707168,0.879,0,0,0,0,141010000,271802000,132275000,0,7161000,0,7161000,6937000,12138000,145676647,19.6913838849323,0.0255222551710436,0.0202455608702847,12.2298065984073,1.49295850011616,"HOLD",165.5,58.4805653710247,236,83.3922261484099,230,81.2720848056537
"E4C.DE","ECOTEL COMMUNICATION AG","Germany","Communication Services","Telecom Services",19,9.94999980926514,8.94999980926514,19.7999992370605,2367.84,13.1940000228882,473674,77995848,0.486,10695776,0.06337,0.15587,7092180,27987173,52825636,20746679,8029864,0,0,0,884727,20604498,8999806,Inf,0.06337,0,39.0946502057613,1.90954777529822,"HOLD",127,44.8763250883392,274,96.8197879858657,229,80.9187279151943
"GREEN.BR","GREENYARD","Belgium","Consumer Defensive","Packaged Foods",10.2399997711182,6.03999996185303,5.94999980926514,10.4799995422363,56330.68,7.86823996734619,17704514,1092727168,0.01,104384000,0.0155299995,0.0028,87794496,1491016000,1942133000,435903000,81250000,44614000,-13318000,31296000,-109500,1121799500,181294219.307758,33.4203613215583,0.0155299995,0.0286402689678527,1023.99997711182,1.6953642112237,"HOLD",134.5,47.5265017667844,266,93.9929328621908,228,80.565371024735
"SMAR.BR","SMARTPHOTO GROUP","Belgium","Consumer Cyclical","Leisure",30.2999992370605,26.6867942810059,26.6867942810059,33.5547180175781,2035.616,30.9196079101563,1559658,95857576,2.13,10269000,0.077259995,0.19543,8367250,25618000,71095000,45477000,17946000,8495500,-706000,7789500,3767000,20220500,47257636.2100754,3.01547878288506,0.077259995,0.0812611827363546,14.2253517544885,1.13539299317889,"HOLD",282,99.6466431095406,117,41.3427561837456,227,80.2120141342756
"RBO.PA","ROCHE BOBOIS","France","Consumer Cyclical","Furnishings, Fixtures & Appliances",23.7999992370605,19.1534976959229,18.3704452514648,24.2000007629395,2912.48,20.7978105010986,3471237,350257280,1,23447000,0.031070001,0.16055,47537376,289651000,356286000,64781000,73321000,22352500,-1422500,20930000,5543000,78192000,82615437.9516563,12.9583268090818,0.031070001,0.0597560741635406,23.7999992370605,1.24259284726501,"HOLD",224,79.1519434628975,174,61.4840989399293,226,79.8586572438163
"NEA.MC","NICOLAS CORREA","Spain","Industrials","Specialty Industrial Machinery",5.76000022888184,4.57770824432373,4.48092794418335,5.96000003814697,11140.656,4.89746289825439,7603724,68847784,0.474,7955000,0.043730002,0.10619,-2814500,40099000,97136000,56304000,17359000,2338000,-511500,1826500,1612000,16708500,43797451.9803543,17.1509837467921,0.043730002,0.0265295394256989,12.1518992170503,1.25827158950641,"HOLD",216,76.3250883392226,180,63.6042402826855,225,79.5053003533569
"PIC.BR","PICANOL","Belgium","Industrials","Specialty Industrial Machinery",75.8000030517578,59,59,80,1543.024,73.569600189209,1887705,2128600064,3.1,336100000,0.038259998,0.05993,203300000,1298800000,2762700000,816300000,345900000,83450000,-33450000,5e+07,9400000,526450000,143088044.760818,15.5638106650689,0.038259998,0.0234896168827701,24.4516138876638,1.28474581443657,"BUY",208,73.4982332155477,187,66.0777385159011,224,79.1519434628975
"CPX.DE","CAPSENSIXX AG  INH O.N.","Germany","Financial Services","Asset Management",15.1999998092651,12.5,11.6999998092651,15.8999996185303,536.576,14.4368000030518,766948,48386000,0.7,4392848,0,0,0,0,0,12545000,0,0,0,0,766000,22186000,11657609.4537163,NA,Inf,0,21.7142854418073,1.21599998474121,"BUY",238,84.0989399293286,156,55.1236749116608,223,78.7985865724382
