"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"HLAG.DE","HAPAG-LLOYD AG NA O.N.","Germany","Industrials","Marine Shipping",194.100006103516,91.6296005249023,91.0428619384766,194.5,33635.256,134.983308776855,6328800,37273939968,11.978,3240800000,0.09125,0.27994,2136403072,9006700000,17297600000,8.277e+09,1614600000,1366400000,-79100000,1287300000,1200800000,4067400000,1228420118.62793,6.59155444964871,0.09125,0.0345361934130161,16.2047091420534,2.11831116791527,"HOLD",328,99.0936555891239,330,99.6978851963746,331,100
"PNL.AS","POSTNL","Netherlands","Industrials","Integrated Freight & Logistics",4.63899993896484,2.63055658340454,2.59324383735657,4.94700002670288,5807185.112,3.742804895401,445130312,2428206080,0.73,4.21e+08,0.107200004,1.79121,2.5e+08,1.984e+09,2.355e+09,3.69e+08,8.43e+08,1.83e+08,-1.2e+07,1.71e+08,1.36e+08,9.62e+08,2064959490.1994,10.8415300546448,0.107200004,0.0704223588798526,6.35479443693814,1.76350509554937,"HOLD",330,99.6978851963746,323,97.583081570997,330,99.6978851963746
"ADV.DE","ADVA OPTICAL NETWORKING SE  O.N.","Germany","Technology","Communication Equipment",11.6800003051758,7.11999988555908,6.98999977111816,11.9200000762939,167405.912,9.83176000976563,42638397,580228672,0.758,64017000,0.052699998,0.14667,52395500,244624000,524267000,279643000,79060000,27444000,-2411000,25033000,11228000,144473000,498016489.972206,8.91356945051742,0.052699998,0.0431433350470485,15.4089713788599,1.64044950743123,"HOLD",312,94.2598187311178,317,95.7703927492447,329,99.3957703927493
"ZO1.DE","ZOOPLUS AG","Germany","Consumer Cyclical","Specialty Retail",273.200012207031,173.600006103516,164.800003051758,273.200012207031,20616.496,224.694400268555,4494831,1808647040,4.192,58657032,0.0775,0.25101,72777880,367831617,503685865,135854247,153514718,48855924,-758790,48097134,10315799,510234605,1227987884.06854,7.52890513338771,0.0775,0.026592880167487,65.1717586371735,1.57373273388093,"HOLD",314,94.8640483383686,310,93.6555891238671,328,99.0936555891239
"ACCEL.AS","Accell Group","Netherlands","Consumer Cyclical","Leisure",42.75,26,25.8500003814697,46.5999984741211,65139.68,36.8704000549316,24190736,1210649088,2.41,89556000,0.057740003,0.18545,187438256,503622000,879575000,375953000,173376000,42478500,-2343000,40135500,18106500,309786000,1034153964,11.8559271160705,0.057740003,0.033152050745195,17.7385892116183,1.64423076923077,"HOLD",301.5,91.0876132930514,319,96.3746223564955,327,98.7915407854985
"YSN.DE","SECUNET SECURITY AG O.N.","Germany","Technology","Information Technology Services",375,254.890853881836,228.112442016602,398.5,4382.408,305.444971435547,1330582,2323907584,5.427,54285276,0.15099,0.38715,34208928,137012412,239778037,102385175,101648590,35967449,-2436293,33531156,12014845,86087397,498968250,3.80934472166764,0.15099,0.0144287820354219,69.0989496959646,1.47121795187616,"HOLD",320,96.6767371601209,297,89.7280966767372,326,98.4894259818731
"EQV1V.HE","eQ Oyj","Finland","Financial Services","Asset Management",25,16.2512683868408,15.9137048721313,25,7471.11570247934,19.2389527391796,8638450,900741248,0.688,35703000,0.23655,0.59438,19714750,49473000,98373000,48900000,68000,7391000,-28000,7363000,8439000,18182000,215961250,6.69368150453254,0.23655,0.00817437862021836,36.3372093023256,1.53834146387265,"HOLD",306.5,92.5981873111783,307,92.7492447129909,325,98.1873111782477
"BRNL.AS","Brunel International","Netherlands","Industrials","Staffing & Employment Services",11.039999961853,7.11207580566406,7.0634298324585,11.6800003051758,85367.576,9.67999019241333,20071045,460075328,0.308,25139000,0.03279,0.06394,85135128,151264000,426042000,272636000,139898000,28786500,-843500,27943000,6534500,205651500,221584336.03435,5.25468535598284,0.03279,0.060735706305903,35.844155720302,1.55228941078788,"HOLD",301.5,91.0876132930514,309,93.3534743202417,324,97.8851963746224
"IBAB.BR","IBA","Belgium","Healthcare","Medical Devices",16.8400001525879,12.1346740722656,11.8777523040771,17.9648513793945,30597.816,15.3124704437256,21906654,429904736,1.074,45535000,0.05386,0.25217,66976248,369165000,510996000,141831000,153911000,36568500,-871000,35697500,21982000,101111000,368908056.70269,10.0951638705443,0.05386,0.0830358379676003,15.6797021904915,1.38775875250548,"HOLD",315,95.1661631419939,284,85.8006042296072,323,97.583081570997
"FLOW.AS","FLOW TRADERS","Netherlands","Financial Services","Capital Markets",36.4199981689453,24.754243850708,24.754243850708,36.7200012207031,222592.88,32.3119330291748,32677779,-1062903168,5.582,387967488,0,0,0,0,0,589938000,0,0,0,0,61600000,142300000,1190124651.3452,NA,Inf,0,6.524542846461,1.47126280199036,"HOLD",296,89.4259818731118,298,90.0302114803625,322,97.2809667673716
