"Ticker","Signal","Final_rank","Quality","Momentum","PER","MCap","ROA","FCF2EV","FCF2D","MomentumValue"
"CERN","HOLD",230,312.5,132,27.4365076943049,21142457725.3994,0.07206,26.7214170211131,1.82536564625784,0.271911391190673
"BIIB","HOLD",228,387,56,11.0032260033392,41286287664.7614,0.112220004,16.499137845605,2.7466561909938,-0.0220769061158079
"VRSK","SELL",226.5,154.5,288,38.0162427154329,26416803746.8425,0.087299995,48.1675696750073,5.64968009619686,0.819713226043213
"WRB","BUY",226.5,253.5,189,24.6725985163896,9680418577.89674,0.01954,7.27356628997253,1.68993783619931,0.446760399460645
"HRL","HOLD",224.5,226,216,28.6234561307931,13040629374.3241,0.0771,45.5887867391392,2.37324174393239,0.533377010119872
"KSU","HOLD",224.5,134,308,32.4678893483013,19162927465.0677,0.06573,38.6443201435635,6.34620092434313,1.03628343323869
"PNR","HOLD",223,320,121,26.1477327279924,9251340018.2089,0.07125,23.9877532449602,2.19588333193196,0.245871192786697
"DOV","BUY",220.5,228,211,26.2255323694107,17602802197.1758,0.06901,25.9343364381919,4.14971634301027,0.523251886793209
"MMC","HOLD",219,261.5,175,29.2436551321582,57898630746.1095,0.07115,21.0330931720195,3.95961360394554,0.398517716007045
"FBHS","HOLD",218,234,202,21.101522687728,11477410154.3215,0.07819,24.5311921959625,4.85263237032875,0.482380405326761
"LDOS","HOLD",217,161.5,274,20.286696547762,11856168393.931,0.05913,25.3579716955422,7.63603714020974,0.763135212083609
"AOS","HOLD",214.5,393,42,28.0047164773041,7887627983.96507,0.088719994,20.5417573724231,0.353836282721138,-0.106179250430853
"CNC","HOLD",214.5,330,105,18.7628208062588,33449622525.0702,0.046830002,5.76317019354995,2.6194273346603,0.18911457948585
"STE","HOLD",214.5,120,315,34.7584018794508,14848636922.4359,0.06291,47.4301826979846,5.39683743329127,1.10773624386561
"IEX","BUY",212,253.5,179,39.5080967953331,14756511392.0667,0.081520006,36.2360342982994,2.51886862564708,0.41145853997825
"CMI","HOLD",209,220,209,21.0824310531426,37220528176.9901,0.056420002,27.0510405386584,3.19369213177796,0.512314621881748
"ATVI","HOLD",206.5,296.5,130,33.9042555355857,73240151235.8978,0.08229999,31.9438371561043,1.80941885009212,0.269114250960383
"PM","BUY",205,378,48,16.2829450858656,130566596961.604,0.16705999,18.6576325225406,3.7214909268925,-0.0833164746000357
"ALLE","HOLD",203,273.5,151,32.0884952151318,9816364525.68311,0.11869001,28.5997090882241,4.03135642145662,0.314217113569656
"HSY","HOLD",201.5,199,225,23.8379695411595,21258248730.1654,0.13059,41.2145958977627,5.80107416004526,0.579151423532712
"NDAQ","HOLD",201.5,148,276,24.7388181191651,15856994698.7357,0.052699998,28.5508126716813,6.47804900520062,0.76968788009875
"AON","HOLD",200,217.5,206,26.9351794078386,50889761514.3383,0.059270002,25.4258921765643,3.77478171990853,0.494318096979842
"LMT","SELL",199,364,59,13.5882982225148,78700687609.25,0.11295,22.4092180487605,2.8121725448983,-0.0200653673970348
"ITW","HOLD",197.5,282,140,30.4947198606005,58534101558.7902,0.11795,30.2519964761066,3.59487385358566,0.300006189655962
"PSA","BUY",196,270,148,36.0462253376589,35451110996.2291,0.08156,36.3783712348548,1.7508222042947,0.309037810563264
"EMR","HOLD",195,302,110,24.8625185313687,51147218348.1502,0.08221,22.7031125302458,3.17146898356067,0.210740262816961
"GIS","SELL",194,275,135,14.0978980834273,33536911653.7507,0.06766,14.6505851815106,4.40781515509288,0.290072696240675
"FOXA","HOLD",193,362,44,13.1816388497392,16030287666.3101,0.08168,9.80308474421365,3.50134594817593,-0.0978838537020885
"DPZ","HOLD",191.5,143,261,29.6542584309478,13370627203.3618,0.30754998,62.2069861742953,15.6085790810957,0.712242341406133
"EBAY","HOLD",189.5,233,168,7.14901142536053,36956470540.0747,0.09060001,27.6881924851342,5.32288023189259,0.357635132001802
"DHI","BUY",188,99,298,10.3934562934805,25392068744.4842,0.12048,94.8023362056596,13.9185566192804,0.899416622310896
"TSN","HOLD",187,347,49,12.214801113528,19400365437.3635,0.06735,9.54601931634554,3.18781786000277,-0.0804340393574806
"FOX","HOLD",186,364,31,12.6355363297094,15366168387.1245,0.08168,9.48757315932614,3.50134594817593,-0.161526323655689
"CDW","HOLD",184,95,293,28.7871558513116,20983343180.1182,0.0856,54.2003048232056,9.78361211094643,0.864884319479059
"ALL","BUY",182.5,267,119,6.15828991762687,32119386502.2411,0.043309998,13.0019790409847,3.08869450072469,0.234833396825821
"AVY","HOLD",182.5,221,165,26.506808882582,14639088311.2348,0.09307,34.647966236427,4.33681622618316,0.353466422933412
"KR","HOLD",181,222.5,163,8.62152009755692,23219100833.7972,0.050380003,11.5344435468012,5.5268208880535,0.348996208338058
"WMT","HOLD",180,138,247,27.3515785618832,185702778579.559,0.05861,36.6497619221226,5.45877083319524,0.657448213029771
"CBOE","HOLD",178.5,354,28,21.7255760887975,10533120809.9129,0.07675,19.7362281706364,2.26857873332062,-0.171875262593683
"HON","BUY",177,197,183,30.1116080511184,133502309308.752,0.06748,29.7571663570423,4.58429405857016,0.430523293492906
"CI","BUY",174.5,291,87,9.14238398434097,74201330190.8583,0.03528,7.25719679731294,2.49532855439513,0.108775111461426
"STX","HOLD",174.5,190,188,19.130094920829,15211976400.7616,0.0916,30.1129259629198,7.62861816116973,0.445187518348369
"ORCL","BUY",172,250.5,124,19.5130073007352,116001016698.111,0.090299994,20.0513209538573,6.36287366251579,0.254059272005185
"SJM","HOLD",170.5,308,66,14.4927536231884,12106499776,0.05682,11.2399317710629,3.14469621212222,0.00241521088253216
"UHS","BUY",169,287,85,12.2908700432534,9438362430.94322,0.06752,14.1574158940474,4.08821530115791,0.100882730799407
"HSIC","SELL",168,242.5,129,21.955980998978,8704873868.39521,0.047519997,24.6472590123567,2.38431445319992,0.268450610748635
"MMM","BUY",167,343,26,18.9254051414696,101261674527.353,0.09608,19.5580392894365,3.26893271083502,-0.18388749534154
"TRV","HOLD",165,289.5,77,13.8307984790875,36565445677.5,0.0197,3.17654193210112,0.576041978867196,0.0549080101284689
"APH","BUY",163.5,189,176,32.1432225844439,37448992857.3335,0.08875,42.6144143340602,4.37044653182477,0.407976439838089
"MKC","SELL",163.5,93,272,30.3165463234881,22108736773.5793,0.05728,39.8740044940426,7.40471087330245,0.756065237622021
"UNP","BUY",162,129,235,26.1370566895771,137693180702.871,0.07937,43.3995235969095,7.39644327661553,0.607974802040147
"RJF","HOLD",161,271.5,91,18.9390003023636,14344328241.9925,0.018380001,1.31022311246819,0.988804103816794,0.134233675418411
"WLTW","HOLD",160,200,162,28.841829985575,28329143767.7137,0.029089998,16.6776310042326,3.33164122610197,0.343320865583435
"ABBV","HOLD",158,283,71,39.6102933322682,187232920251.812,0.081870005,15.9042824273279,5.16555105076891,0.0295608255060651
"IPG","HOLD",155,250.5,100,29.3483155497004,10124810617.3893,0.03511,8.47013770976322,3.24194127455733,0.162273790574112
"CPB","HOLD",153,228,118,7.80772524330237,8786879810.27861,0.066599995,18.7171849865125,6.08574199614644,0.232444425290945
"DVA","BUY",152,104.5,241,16.1828548967546,10848668879.5867,0.06264,31.4129123462791,14.9401595101772,0.629686312376156
"DE","HOLD",150.5,49,296,31.9414451159366,98226205861.4026,0.04823,46.5440754230812,14.3590140906457,0.894862481578779
"WHR","BUY",149,217.5,127,11.1353252390776,11915961159.9073,0.060349997,16.6198158361301,6.5404228417987,0.260265237299449
"CBRE","HOLD",148,201,143,34.1306291184984,25164306670.034,0.03681,21.8351350400232,3.23625481505692,0.304385016946231
"NSC","HOLD",147,56,284,32.1628170930961,63381281635.4007,0.057290003,55.7036244363482,9.93213822890949,0.794550022343592
"LW","HOLD",144,157.5,181,39.4900973480527,11609832841.3874,0.08733,37.8022978969504,7.62844252724231,0.427157772730356
"CSX","BUY",142.5,92,245,25.4305564032661,69715892736.7324,0.07066,46.6114282700085,9.50421231546328,0.655301994429709
"PPG","BUY",142.5,212,125,30.2762199245944,31867369943.2037,0.05609,22.8237721853429,4.10119529713324,0.257769287873088
"AJG","BUY",138.5,57,277,28.5238102504185,22978184117.941,0.0334,38.0982068344083,6.84827515753611,0.772708943420226
"DOW","HOLD",138.5,175,159,36.164634983714,44057597300.1698,0.02713,13.9741337107355,4.45652368702917,0.338439793215277
"APD","HOLD",136,51,281,30.0305445391433,56347858957.2122,0.061139997,79.1824497551939,10.6482734206696,0.780532088543115
"LKQ","HOLD",131,284,40,18.8468896601189,11004342060.9667,0.052810002,12.6143831495635,3.37661737229864,-0.111195527876132
"AAP","HOLD",129.5,168,155,22.4579840481114,10387845086.6999,0.043309998,21.0983777453236,5.64624063084044,0.319675631666957
"CHTR","HOLD",126.5,43,278,39.8324664227374,73609731775.1173,0.0359,40.7454106558325,16.6320004023047,0.77685494274462
"FLT","HOLD",126.5,210,111,34.1514775318465,21883388240.6211,0.05184,23.7208710380607,3.7947950995925,0.214175005716418
"HIG","HOLD",125,263,57,10.649159375359,18055528470.8705,0.021240002,6.85548175818805,1.58410088932704,-0.0220274190985874
"ETN","HOLD",123,94,223,37.3037256279101,51698031799.1946,0.03454,33.6505036522762,4.87947267157913,0.570969239512623
"KMX","HOLD",121,16,299,26.2601630710241,19350541589.5492,0.031059999,60.4527869292125,27.0876812014824,0.902131819480043
"MDLZ","HOLD",121,151,164,21.5222671447013,74945648870.7996,0.04058,24.4394508358615,5.48340643124683,0.349365012368103
"HII","HOLD",119,304.5,10,10.2631274015233,6919995571.58105,0.072919995,16.8857086518804,3.625843780135,-0.36893893966751
"IVZ","HOLD",118,295,19,19.8407080321185,7573353881.61168,0.02167,3.48511506636734,0.52622005303464,-0.25339760559815
"AKAM","SELL",117,66,244,28.0415430267062,15165978030,0.06107,53.8009731313588,8.66406161235011,0.64586422007309
"APTV","HOLD",115,106,203,22.4849934480628,40187896603.3225,0.032679997,34.8922715102147,3.76731564999469,0.485666144612863
"LEG","HOLD",115,231,78,23.7747255262438,5669668852.30078,0.053540003,17.1421563430621,4.78008974187155,0.0574921548297258
"YUM","BUY",113,157.5,146,35.2142852990806,30995141088.182,0.19872999,50.1899520071807,13.9397530514732,0.308913574612676
"SWK","BUY",111,204.5,96,22.5019300306166,28076240389.9694,0.05392,25.3550830816443,3.73295051956123,0.152983241351972
"CHRW","HOLD",109,237,60,24.4220426005702,12104736600.1939,0.086,33.2471444282993,3.58933849119388,-0.0179395919865695
"AMCR","HOLD",106.5,203,88,34.9520753366879,16965708344.1201,0.050619997,17.933400351558,5.19659518780509,0.111432000956273
"K","SELL",102.5,225,63,15.898071373133,16232618046.2313,0.06521,19.3051376694256,5.52911242872001,-0.00918164069451299
"MLM","HOLD",101,96,191,29.1915073758395,19659176405.8071,0.05704,45.0180768479537,5.86840294340508,0.449380902342376
"MHK","HOLD",100,276.5,9,3.50714125794441,10090178327.1938,0.0345,10.4440875529258,2.31196943907306,-0.401367337083106
"EFX","HOLD",98.5,48,237,38.1792464346256,19655861942.4829,0.04829,52.9205592523364,10.2299059439252,0.624091227764621
"IBM","HOLD",98.5,247,38,19.0806995516085,106081724660.777,0.03938,9.21931652789904,3.76213890239961,-0.127431333735462
"PEP","HOLD",97,114.5,169,25.2324223518372,177882309669.104,0.078779995,42.1252323625874,8.95130687897231,0.362665182342306
"CVS","HOLD",95,183,99,12.4711691842244,89160348590.6637,0.03769,12.8679414374332,6.60751343321202,0.161713742914565
"VZ","HOLD",94,136,145,12.8604649388513,220561430161.052,0.05919,26.6212486384091,11.0223217321424,0.306002884558513
"CMCSA","HOLD",93,84.5,195,23.12280755294,239289790139.986,0.040700004,28.9605047635716,9.55583884874802,0.459376983279776
"KO","HOLD",92,161.5,117,27.3687160214898,189715316846.515,0.07052,35.1751695084324,6.02835067570404,0.229813509672836
"OMC","HOLD",91,228,47,15.7276895553624,14673311924.9188,0.03982,10.5252194461173,4.46040274706705,-0.0865000225127365
"DFS","HOLD",89,179,92,26.1596217171369,28654595346.9906,0.01006,6.39489673597304,3.59342873664701,0.134509222824591
"SEE","HOLD",88,194,76,13.0083829636383,6441115444.56711,0.084300004,23.7702100823043,9.2796227684422,0.0475260566839466
"BWA","HOLD",85.5,224,43,19.2307692307692,10711740555,0.047069997,15.1971040723982,4.53167435294118,-0.101611861430127
"MCD","HOLD",85.5,90,177,32.6687796180108,153570824643.318,0.0856,53.2439040962766,13.2357820186049,0.409188953474838
"PCAR","HOLD",83,78.5,186,24.328876434163,30971465094.0331,0.035720002,28.4287392645314,8.16333058125741,0.435398230621468
"LHX","HOLD",80.5,156,97,24.746293519536,37870640509.6503,0.0336,24.0760329117517,4.04600108382919,0.153981294751753
"RSG","HOLD",80.5,71,182,29.499998787381,18663808022.0205,0.04961,37.4131318252416,9.11359676653549,0.428159226389482
"DISH","HOLD",78.5,240,12,10.4337749102258,7740693719.42673,0.0514,10.0194690143848,5.45887585260382,-0.303909776596351
"WY","HOLD",78.5,188,64,31.7432042473147,25247881434.4696,0.060289998,27.5610720817114,5.00993868921365,-0.00564281397387856
"CF","HOLD",74,166,84,30.8027202580251,9642337931.25229,0.03151,18.561338077452,4.82973573113785,0.0924930371072334
"MU","HOLD",74,17,233,34.5265932777431,102139092018.497,0.041220002,1189.8593773494,86.9036167710843,0.603564729377288
"ICE","BUY",71.5,26,222,29.2599463020143,61301342008.3946,0.0178,38.8134167152945,8.27576077778437,0.568777735188214
"CAG","HOLD",68,169,75,14.9405549560439,16502720422.34,0.05768,22.3473899245121,8.06330799758435,0.0406856317012871
"ARE","HOLD",67,35,208,26.5707158804337,21556918800.291,0.01637,33.3326590948471,8.39708823559389,0.499110599044909
"DLTR","HOLD",65,172.5,62,24.2529011973925,22791003182.9248,0.06288,24.794041856572,7.59936693085641,-0.00954789295953484
"VMC","HOLD",63.5,87,142,38.0907859245356,22087803428.462,0.0499,41.6606053935815,6.19226112886196,0.302794298678197
"WM","HOLD",63.5,59,170,31.5028407356956,46823952501.2355,0.057540003,48.5260864581145,11.3439568644944,0.367447061212811
"EMN","HOLD",61.5,146,80,31.2171434674944,14746145841.1338,0.03833,21.9536228871881,6.31363033848106,0.0733129721111982
"JNPR","HOLD",60,152,73,30.2337671255136,7544424993.64343,0.030580001,18.9714219620966,5.33934198383897,0.0356125262793561
"WELL","HOLD",59,72,152,29.1416315561712,28288446216.9105,0.0155,20.2909316352607,6.70580942237736,0.317323656087261
"CAH","HOLD",58,181.5,37,10.9500532322558,15100249794.3282,0.0276,12.5962698225002,4.63147041643782,-0.128664512443614
"JBHT","BUY",54,109,101,30.9852310373813,12406718879.2485,0.07955,70.4470148665321,6.11083123357325,0.165033544640149
"BAX","HOLD",51.5,107,102,36.474179549956,39166963895.7508,0.06143,41.3040110019835,6.56044333757604,0.170537720342234
"CE","HOLD",51.5,75,134,8.29362968906259,15725644515.878,0.04501,35.6561151279353,7.68668418987605,0.289007926884744
"STZ","BUY",50,139,69,20.659913110434,35411898707.9874,0.06763,35.027163659306,7.21904588853838,0.0219227975570317
"FTV","HOLD",49,125,74,14.6461948586614,21388096546.0937,0.020130001,21.7763985904301,4.03730802843303,0.0390283783144405
"EQR","HOLD",44,54,114,26.7197727377898,24084853970.9985,0.023699999,29.9075699144156,7.36068256894112,0.217040450477769
"KIM","HOLD",41,10,153,8.14304750053579,7681451446.50792,0.01887,54.9983914616696,22.5628533389536,0.31833297186783
"CAT","HOLD",39,25,133,39.5384624327495,117452972247.732,0.03952,69.7586174910088,17.5768364394687,0.281460839018447
"AXP","HOLD",38,33.5,122,35.8779826278079,88307662912.6789,0.01609,30.2923485136187,11.3137157976654,0.249271162959198
"PEG","HOLD",37,12,136,14.2785150745503,27173704943.6773,0.03216,210.506593352113,81.9107984225352,0.291387751656423
"ESS","HOLD",35,27,104,29.3266566857888,16195795735.6912,0.02406,39.290657200977,10.5975137988014,0.176653495728612
"MTB","HOLD",32,100.5,20,15.1881668787891,19294472440.8419,0.01031,0.232187441035633,8.18527567280166,-0.241872282188201
"EVRG","HOLD",31,4,113,19.4170894526123,12120830787.033,0.02743,402.700162192281,187.142264663165,0.21666003125396
"XRX","HOLD",30,88,23,29.9061027491037,4102435609.09725,0.01712,13.7785569013035,8.89571682681564,-0.224030937483329
"WAB","BUY",28,55,51,33.3778803249658,12978497588.4935,0.029059999,31.8840147314633,8.18479585197991,-0.0715816541943004
"AFL","HOLD",25,15,82,7.17990995347053,32742302310.0538,0.01731,48.9340741175356,12.0196641335439,0.085173996130036
"NUE","HOLD",23,64,27,25.3474574978069,18034309541.9167,0.05153,41.9380709181097,10.4649048491502,-0.181536769467409
