"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"ADV.DE","ADVA OPTICAL NETWORKING SE  O.N.","Germany","Technology","Communication Equipment",11.960000038147,10.3000001907349,9.55000019073486,14.2200002670288,200786.041322314,11.7933057989956,42797052,621638144,0.838,250710000,542395000,291685000,85023000,31684000,-3610000,28074000,12001000,149354000,511852743.552578,7.91282666330009,0.0221259414264512,0.0451613213747707,14.2720764178365,1.16116503074489,"BUY",330.5,97.2058823529412,237,69.7058823529412,318,93.5294117647059
"ALLDL.PA","GROUPE LDLC","France","Consumer Cyclical","Specialty Retail",58.5999984741211,50.7999992370605,50,70.5,16019.09375,60.1765625178814,3642070,368889984,1.31,177639000,279233000,101594000,49882000,21191000,-4175000,17016000,13806500,204882500,213425296.442642,8.38275683073003,0.0494443708300953,0.0461275739056119,44.7328232626879,1.15354329437411,"HOLD",338,99.4117647058823,229,67.3529411764706,317,93.2352941176471
"GFT.DE","GFT TECHNOLOGIES SE","Germany","Technology","Information Technology Services",28.7000007629395,16.2456474304199,15.8097887039185,31.2999992370605,66386.84375,23.5513071939349,17180827,807616896,0.73,269467066,406116917,136649855,62118057,15115857,-1527388,13588469,5161370,123917023,493089748.007931,17.8267805788319,0.0127090741211354,0.0168253896956608,39.3150695382732,1.76662708493838,"HOLD",226.5,66.6176470588235,337,99.1176470588235,316,92.9411764705882
"NOS.LS","NOS","Portugal","Communication Services","Telecom Services",3.46199989318848,2.77802848815918,2.73782014846802,3.66799998283386,960585.390625,3.09308451041579,194348106,3234372096,0.25,2161974000,3051143000,882652000,29419000,165951000,-50612000,115339000,43326000,341021000,672833122.213383,13.0277853101217,0.0141999244217659,0.0356603991676287,13.8479995727539,1.24620748417253,"HOLD",281.5,82.7941176470588,281,82.6470588235294,315,92.6470588235294
"DBG.PA","DERICHEBOURG","France","Industrials","Waste Management",9.84500026702881,6.7350001335144,6.69000005722046,10.0299997329712,371591.4296875,8.47781253233552,91798608,1696318464,0.45,1478600000,2078300000,596300000,403700000,55150000,-19300000,35850000,36800000,824950000,903757320.272873,26.8105167724388,0.017706779579464,0.0211340032905519,21.8777783711751,1.46176690005373,"HOLD",238,70,323,95,314,92.3529411764706
"HARVIA.HE","Harvia Oyj","Finland","Consumer Cyclical","Personal Services",47,31.7000007629395,31.5,64,80594.0161290323,49.7858871644543,14673734,901733248,1.436,116951000,191002000,71022000,21377000,4755000,-4076000,679000,9061000,46831000,689665498,24.5953732912723,0.047439293829384,0.000752994304586183,32.7298050139276,1.48264980658763,"HOLD",235,69.1176470588235,325,95.5882352941177,313,92.0588235294118
"ARG.PA","ARGAN","France","Real Estate","REIT—Industrial",111.800003051758,79.8582077026367,77.7156753540039,115,4421.43089430894,98.1902866518594,8999029,4274645504,12.51,1930863000,3758862000,1793965000,42128000,51791500,-15000,51776500,169144500,38250000,1006091469.66286,37.2814651052779,0.0449988586971269,0.0121124663908505,8.9368507635298,1.39998137033154,"HOLD",246,72.3529411764706,313,92.0588235294118,312,91.7647058823529
"MELE.BR","MELEXIS","Belgium","Technology","Semiconductor Equipment & Materials",98.4000015258789,82.9224014282227,79.6999969482422,104.300003051758,37075,90.7570859193802,20200000,3995592704,1.894,94429953,465312971,370882608,58966541,25879210,-6382973,19496237,33499620,159101209,1987680030.82275,3.64887309156655,0.0719937377374335,0.00487943552917249,51.9535382924387,1.18665161441391,"BUY",309.5,91.0294117647059,248,72.9411764705882,311,91.4705882352941
"TPE.DE","PVA TEPLA AG O.N.","Germany","Industrials","Specialty Industrial Machinery",36,27.6499996185303,22,37.7999992370605,70896.921875,27.9605469405651,18703902,747171072,0.6,112706000,186793000,74087000,39091000,8800000,0,8800000,4275000,47118000,673340472,12.8075,0.0228862965956968,0.0117777579054881,60,1.30198916805314,"HOLD",260,76.4705882352941,296,87.0588235294118,310,91.1764705882353
"DVT.PA","DEVOTEAM","France","Technology","Information Technology Services",130.600006103516,104.800003051758,102.400001525879,134,1070.63414634146,113.665040799273,1744701,857986816,4.96,449727000,680915000,214670000,154631000,26876000,-1113000,25763000,12233500,186567500,227857961.24881,16.7334052686412,0.0179662659803353,0.0300272679248255,26.3306463918378,1.24618322805788,"HOLD",274,80.5882352941177,280,82.3529411764706,309,90.8823529411765
"HLE.DE","Hella KGaA Hueck & Co.","Germany","Consumer Cyclical","Auto Parts",59.6399993896484,48.1232986450195,43.8817558288574,66.171989440918,159931.375,55.7294604480267,29643758,6655934976,4.522,3597612000,6058190000,2458797000,979495000,264235000,-113189000,151046000,123225000,1734160000,1767953709.02689,13.6151985921623,0.0203402336341382,0.0226934308319781,13.1888543541903,1.23931652793757,"BUY",277,81.4705882352941,276,81.1764705882353,308,90.5882352941177
"IXX.DE","INIT INNOVATION O.N.","Germany","Technology","Information Technology Services",45.25,33.6114158630371,33.1672134399414,48.5,4057.1484375,41.4362703561783,5245294,468301344,1.612,126857000,221194000,94167000,38088000,11424000,-778000,10646000,1842000,40530000,237349553.5,11.1044292717087,0.00832753148819588,0.0227332253823299,28.0707196029777,1.3462687851172,"HOLD",245,72.0588235294118,306,90,307,90.2941176470588
"SO.PA","SOMFY SA","France","Consumer Cyclical","Furnishings, Fixtures & Appliances",159.600006103516,138.233291625977,136.258529663086,172.399993896484,9252.88617886179,151.380955021556,7426357,4982347776,6.18,422732000,1709729000,1286728000,608922000,71439000,-12641000,58798000,91327500,402513000,1185246622.52689,5.91738406192696,0.0534163601366064,0.0118012637100987,25.8252437060705,1.15456996086986,"BUY",319,93.8235294117647,231,67.9411764705882,306,90
"CRI.PA","CHARGEURS","France","Consumer Cyclical","Textile Manufacturing",26.4200000762939,20.315788269043,20.315788269043,26.5400009155273,52631.7109375,22.2091424465179,16884551,753620864,1.79,671600000,922900000,252700000,256600000,2.9e+07,-2200000,26800000,12350000,186200000,446089838.708189,23.1586206896552,0.0133817314985372,0.0355616481446034,14.7597765789352,1.30046640211114,"HOLD",251.5,73.9705882352941,295,86.7647058823529,305,89.7058823529412
"INF.PA","INFOTEL","France","Technology","Information Technology Services",53.0999984741211,44.4012260437012,44.4012260437012,55.0999984741211,3057.9921875,49.3663914501667,4362461,276922560,1.37,128861000,227565000,97892000,99142000,13534000,-534500,12999500,2320000,58396000,231646672.443413,9.52127973991429,0.0101948893722673,0.0469427265153117,38.759122973811,1.19591288812292,"BUY",284,83.5294117647059,255,75,304,89.4117647058824
"HOME.MC","NEINOR HOMES","Spain","Consumer Cyclical","Residential Construction",11.5799999237061,10.2799997329712,10.1199998855591,12.5799999237061,80783.828125,11.4199999570847,57802689,988453568,1.436,1215575000,2131326000,914501000,315329000,126445000,0,126445000,34483000,219836000,669355134.210005,9.61346830637827,0.0161791297999461,0.127922043172796,8.0640667992382,1.1264591658077,"BUY",320,94.1176470588235,218,64.1176470588235,303,89.1176470588235
"ILD.PA","ILIAD","France","Communication Services","Telecom Services",182,155.71159362793,113.050003051758,182.5,115819.93495935,150.764573570189,14309741,10697636864,7.21,0,0,0,0,0,0,0,119500000,1.861e+09,2604372862,NA,Inf,0,25.2427184466019,1.16882754687417,"HOLD",296,87.0588235294118,241,70.8823529411765,302,88.8235294117647
"TWEKA.AS","TKH GROUP","Netherlands","Technology","Communication Equipment",50.6500015258789,39.8949432373047,38.8780136108398,53.4000015258789,71005.1382113821,44.7245336703169,36330696,2013593088,1.139,904051000,1565957000,661820000,121645000,75041500,-9197000,65844500,10488000,305205000,1840149807.83624,12.0473471345855,0.00669750191097201,0.0327000029908724,44.4688336487084,1.26958449908302,"HOLD",247,72.6470588235294,288,84.7058823529412,301,88.5294117647059
"PFV.DE","PFEIFFER VACUUM TECH.O.N.","Germany","Industrials","Specialty Industrial Machinery",185.800003051758,154.420257568359,153.232406616211,185.800003051758,3644.53125,168.050284743309,3311290,1758969344,5.26,297647000,716936000,419289000,123579000,28112000,-8028000,20084000,17949000,199492000,615237692.105255,10.5878984063745,0.0250357075108517,0.0114180500464709,35.3231944965319,1.20321003200961,"HOLD",273,80.2941176470588,261,76.7647058823529,300,88.2352941176471
"DMP.DE","DERMAPHARM HOLDING INH O.N.","Germany","Healthcare","Drug Manufacturers—Specialty & Generic",81.1500015258789,61.2087020874023,60.5669975280762,86.8499984741211,46703.7265625,72.4306063055992,18819234,4999951872,2.279,915915000,1276790000,358325000,145745000,37813000,-9508000,28305000,36312000,215706000,1527180867.81587,24.222225160659,0.0284400723689879,0.00566105449104611,35.6077233549271,1.32579190145221,"HOLD",228.5,67.2058823529412,303,89.1176470588235,299,87.9411764705882
"GL9.IR","GLANBIA PLC","Ireland","Consumer Defensive","Packaged Foods",14.6800003051758,12.1305513381958,12.0412836074829,15.1099996566772,294831.4375,13.8484634235501,198476847,4627477504,0.486,1453600000,3065400000,1611800000,164300000,120600000,-1.1e+07,109600000,44250000,993200000,2913640174.53033,12.0530679933665,0.014435310236837,0.0236846100073445,30.2057619448061,1.21016760870155,"BUY",267,78.5294117647059,264,77.6470588235294,298,87.6470588235294
"EVS.BR","EVS BROADC.EQUIPM.","Belgium","Technology","Communication Equipment",19.6399993896484,16.3275089263916,16.2896251678467,20.3999996185303,12698.2265625,17.9604742974043,12587251,195748656,0.526,49494000,190016000,140522000,52668000,4827000,1191500,6018500,1964000,24269000,247213601.957352,10.2535736482287,0.0103359717076457,0.0307460603969613,37.3384018814609,1.20287788407836,"HOLD",270,79.4117647058823,260,76.4705882352941,297,87.3529411764706
"LSS.PA","LECTRA","France","Technology","Software—Application",35,27.6249504089355,26.8810119628906,37.9500007629395,14260.828125,32.0451098680496,20483924,916970368,0.62,155554000,355459000,199700000,145381000,11568000,-357000,11211000,5957000,66686000,716937340,13.4469225449516,0.0167586135109816,0.0122261311719944,56.4516129032258,1.26697060019622,"HOLD",243,71.4705882352941,286,84.1176470588235,295.5,86.9117647058823
"MTU.PA","MANITOU BF","France","Industrials","Specialty Industrial Machinery",29.7000007629395,26.2620449066162,25.3999996185303,31.75,12567.1015625,28.048993691802,10253292,1171795712,1.03,695551000,1410841000,714409000,189248000,46443500,-4339500,42104000,31918500,484813000,304522780.222641,14.9762830105397,0.0226237400245669,0.0359311777375748,28.8349521970286,1.1309096785322,"BUY",308,90.5882352941177,221,65,295.5,86.9117647058823
"PNL.AS","POSTNL","Netherlands","Industrials","Integrated Freight & Logistics",4.27600002288818,3.54521942138672,3.54521942138672,4.83322334289551,4210157.9765625,4.35016989894211,432434872,2464825600,0.73,1.945e+09,2.289e+09,3.42e+08,8.06e+08,8.9e+07,-1.4e+07,7.5e+07,4.1e+07,8.38e+08,1849091522.56965,21.8539325842697,0.017911751856706,0.0304281162935017,5.85753427792902,1.20613127556873,"HOLD",263,77.3529411764706,262,77.0588235294118,293.5,86.3235294117647
"VETO.PA","VETOQUINOL","France","Healthcare","Drug Manufacturers—Specialty & Generic",133.199996948242,97.5462951660156,97.5462951660156,136.800003051758,2812.10569105691,113.27903195513,3875904,1282184832,1.625,274263000,646092000,371745000,129441000,30712500,-3215500,27497000,2085500,115675000,516270400.97168,8.93001221001221,0.00322786847693517,0.0214454260522714,81.969228891226,1.3655054425342,"HOLD",216,63.5294117647059,309,90.8823529411765,293.5,86.3235294117647
"UPONOR.HE","Uponor Oyj","Finland","Industrials","Building Products & Equipment",21.6000003814697,19.4384994506836,19.4384994506836,27.9811573028564,70448.05,24.5744594891866,43906343,1859025280,1.339,581800000,1021900000,374700000,208100000,57900000,-11800000,46100000,23600000,353300000,948377025.548941,10.0483592400691,0.0230942362266367,0.0247979414244437,16.1314416590513,1.1111969026349,"HOLD",312.5,91.9117647058823,209,61.4705882352941,292,85.8823529411765
"COR.LS","Corticeira Amorim","Portugal","Basic Materials","Lumber & Wood Production",11.5600004196167,10.0382022857666,9.68460559844971,11.9799995422363,42191.8699186992,10.7016099216492,38030020,1678467968,0.522,0,0,567047000,0,0,0,0,23463000,233730000,439627047.158031,NA,Inf,0,22.1455946735952,1.15160066419541,"BUY",290,85.2941176470588,228,67.0588235294118,291,85.5882352941176
"TFI.PA","TF1","France","Communication Services","Broadcasting",8.46500015258789,7.28714799880981,7.28714799880981,8.94999980926514,276645.447154472,8.21852470801129,100439535,1816893952,0.309,1917900000,3540200000,1626500000,239500000,116400000,-72400000,4.4e+07,74100000,618900000,850220679.100857,16.4768041237113,0.0209310208462799,0.0242171536492626,27.3948225002844,1.16163417484734,"BUY",278.5,81.9117647058823,238,70,290,85.2941176470588
"OLVAS.HE","Olvi Oyj A","Finland","Consumer Defensive","Beverages—Brewers",50.5,47.2459945678711,47.0523643493652,53.442195892334,7905.00806451613,50.3254639102567,14574167,972317376,2.05,224184000,493557000,266294000,70017000,35195000,-9721000,25474000,14808000,131954000,735995433.5,6.36976843301605,0.0300026136798789,0.0261992643850479,24.6341463414634,1.06887367832747,"BUY",332,97.6470588235294,184,54.1176470588235,289,85
"TRI.PA","TRIGANO","France","Consumer Cyclical","Recreational Vehicles",159.401260375977,148.604370117188,145.856094360352,188.258392333984,19779.0650406504,168.772929245864,8098740,3297056256,9.75,1002185000,2069765000,1066772000,475993000,108889000,-8126000,100763000,57161000,684288500,1290949363.45734,9.20373040435673,0.0276171449415755,0.0305615046199564,16.3488472180489,1.0726552674748,"HOLD",326.5,96.0294117647059,185,54.4117647058823,288,84.7058823529412
"CDI.PA","CHRISTIAN DIOR","France","Consumer Cyclical","Luxury Goods",641,503.069000244141,500.5859375,719.5,8073.91056910569,640.91259145349,4124186,176604413952,10.703,7.3545e+10,1.13673e+11,1.2922e+10,7.375e+09,3856500000,-4.73e+08,3383500000,1.082e+09,14332500000,2643603226,19.0704006223259,0.00951853122553289,0.0191586377955401,59.8897505372326,1.27417908813487,"BUY",217,63.8235294117647,290,85.2941176470588,287,84.4117647058823
"THEP.PA","THERMADOR GROUPE","France","Industrials","Industrial Distribution",90.1999969482422,81.205940246582,75.7269821166992,98.5,4007.46341463415,89.6308668803393,3533906,834994496,3.73,165010000,418660000,253477000,37104000,13836500,-3009000,10827500,14120000,131374500,318758310.415375,11.9257037545622,0.0337266516982754,0.0129671513427557,24.1823048118612,1.11075614264609,"BUY",295,86.7647058823529,208,61.1764705882353,286,84.1176470588235
"WSU.DE","WASHTEC AG O.N.","Germany","Industrials","Specialty Industrial Machinery",54.7999992370605,49.0256805419922,47.4631042480469,61.0999984741211,5387.96694214876,54.2249240717612,11777382,829021056,1.161,181635000,259793000,78158000,17015000,12821000,-739000,12082000,9981000,110234000,645400524.614571,14.1669916543171,0.0384190490120981,0.0145738156016148,47.2006884040143,1.11778151024589,"BUY",286,84.1176470588235,216,63.5294117647059,285,83.8235294117647
"XFAB.PA","X-FAB","Belgium","Technology","Semiconductors",8.40999984741211,6.76000022888184,6.55000019073486,9.40999984741211,174249.504065041,7.98081299929115,52349436,874825472,0.212,160742000,833290000,672204000,195810000,13811000,-9702000,4109000,12775000,155420000,440258748.77211,11.6386937948012,0.0153307972014545,0.0046969368537088,39.6698106010005,1.24408277554204,"BUY",224,65.8823529411765,277,81.4705882352941,284,83.5294117647059
"HBM.DE","HORNBACH BAUMARKT AG O.N.","Germany","Consumer Cyclical","Home Improvement Retail",37.5499992370605,35.7796821594238,32.2163581848145,39.3499984741211,29613.2421875,35.1444964706898,7517568,2559601920,4.657,2573100000,3940400000,1367300000,490400000,238400000,-5.2e+07,186400000,104800000,1575800000,282284672.664551,10.7932046979866,0.0265962846411532,0.0728238241046483,8.06313060705616,1.04947827847516,"BUY",333,97.9411764705882,165,48.5294117647059,283,83.2352941176471
"ELG.DE","ELMOS SEMICONDUCTOR INH O.N.","Germany","Technology","Semiconductor Equipment & Materials",43.5,34.9633712768555,31.7132568359375,43.9000015258789,16403.1484375,36.5603947639465,11228418,781974720,0.902,100553000,418404000,317149000,43995000,15838000,-16934000,-1096000,8489000,78913000,488436183,6.34884455107968,0.0202890029732029,-0.00140157983623818,48.2261640798226,1.24415919893845,"HOLD",218,64.1176470588235,278,81.7647058823529,282,82.9411764705882
"TKA.VI","Telekom Austria AG","Austria","Communication Services","Telecom Services",7.46000003814697,6.46408414840698,6.40619707107544,7.65000009536743,115099.34375,7.16959178820252,136223723,7771809280,0.614,5447200000,8327400000,2878300000,313400000,391400000,-201300000,190100000,124900000,1143200000,1016228978.77652,13.9172202350537,0.0149986790594904,0.0244601987968495,12.1498371956791,1.1540691406354,"BUY",265.5,78.0882352941177,230,67.6470588235294,281,82.6470588235294
"LPE.PA","LAURENT-PERRIER","France","Consumer Defensive","Beverages—Wineries & Distilleries",96.5999984741211,77.25,76.8538436889648,105.971153259277,717.703125,91.5704718232155,2275588,879446784,3.409,502510000,957480000,451880000,90850000,19685000,-670000,19015000,8835000,6.2e+07,219821797.327728,25.5275590551181,0.00922734678531144,0.0216215470292743,28.3367551992142,1.25048541714073,"BUY",209,61.4705882352941,282,82.9411764705882,280,82.3529411764706
"IDL.PA","ID LOGISTICS GROUP","France","Industrials","Specialty Business Services",312,238,223.5,343.5,2829.0859375,258.02734375,2384351,2011784960,2.448,1031510000,1260664000,216611000,145920000,43805500,-13490000,30315500,9933000,433105500,743917512,23.5474997431829,0.00787918112994422,0.0150689564753481,127.450980392157,1.3109243697479,"HOLD",190,55.8823529411765,299,87.9411764705882,278.5,81.9117647058823
"JCQ.PA","JACQUET METALS","France","Basic Materials","Steel",21.3500003814697,18.4495334625244,18.3124370574951,23.1000003814697,21251.671875,20.2417617738247,11830194,672092736,1.175,923193000,1337292000,396551000,318534000,29830000,-10221000,19609000,27385000,491730000,252574646.412861,30.9484746899095,0.0204779509635891,0.0291760332312236,18.1702130906125,1.15721085440111,"BUY",253,74.4117647058823,236,69.4117647058823,278.5,81.9117647058823
