"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"IAM.PA","MAROC TELECOM","Morocco","Communication Services","Telecom Services",13.6000003814697,6.29079246520996,6.16981554031372,13.6000003814697,2190.53846153846,8.05470902369573,219756253,11604058112,6.43212641598872,4.7164e+10,6.2639e+10,1.1813e+10,2.475e+09,3139500000,-1367500000,1.772e+09,1413500000,8.89e+09,2988685124.63036,15.0227743271222,0.0225658136304858,0.152705198724189,2.11438636337486,2.16188985039356,"HOLD",325,94.7521865889213,343,100,343,100
"ZO1.DE","ZOOPLUS AG","Germany","Consumer Cyclical","Specialty Retail",479.399993896484,268.399993896484,221.600006103516,489,28652.2692307692,341.233847045898,4494831,1970218496,4.192,367831617,503685865,135854247,153514718,48855924,-758790,48097134,10315799,510234605,2154821953.96573,7.52890513338771,0.0204806203962067,0.0244120812476628,114.360685566909,1.7861401072959,"HOLD",313,91.2536443148688,338,98.5422740524781,342,99.7084548104956
"HBH.DE","HORNBACH HOLDING ST O.N.","Germany","Consumer Cyclical","Home Improvement Retail",109.800003051758,78.5732192993164,76.1729202270508,112.199996948242,35874.3538461538,93.5249074495756,8146880,3057200128,10.44,2313100000,4211500000,1576700000,598900000,238300000,-54100000,184200000,93300000,1678100000,894527448.862305,9.70667226185481,0.0221536269737623,0.060251207735132,10.5172416716243,1.39742273551865,"HOLD",332,96.7930029154519,316,92.1282798833819,341,99.4169096209913
"WAVE.PA","WAVESTONE","France","Technology","Information Technology Services",50.4000015258789,35.1131706237793,35.1131706237793,50.4000015258789,8233.4,41.8311367915227,8832088,855809088,1.27,240406000,446469000,206063000,88009000,26002500,-108000,25894500,9212000,115403000,445137248.676697,9.24549562542063,0.0206330114744809,0.030257332345599,39.6850405715582,1.43535888757784,"HOLD",315.5,91.9825072886297,321,93.5860058309038,340,99.1253644314869
"BSL.DE","BASLER AG O.N.","Germany","Technology","Consumer Electronics",170.399993896484,110.816864013672,98,170.399993896484,5089.23846153846,124.896810032771,4047572,1690039040,2.118,81564000,204263000,122699000,45724000,15040000,-4698000,10342000,7899000,60649000,689706244.095581,5.42313829787234,0.0386707333192991,0.00611938526579836,80.4532549086329,1.53767204489257,"HOLD",304,88.6297376093295,330,96.2099125364432,339,98.8338192419825
"HLAG.DE","HAPAG-LLOYD AG NA O.N.","Germany","Industrials","Marine Shipping",186.399993896484,146.196655273438,132.408203125,234.800003051758,32474.0923076923,184.933671804575,6328800,34753839104,19.155,9006700000,17297600000,8.277e+09,1614600000,1366400000,-79100000,1287300000,1200800000,4067400000,1179688281.37207,6.59155444964871,0.0694200351493849,0.0370405121617726,9.73114037569743,1.27499492753684,"BUY",342,99.7084548104956,288,83.9650145772595,338,98.5422740524781
"VIRP.PA","VIRBAC","France","Healthcare","Drug Manufacturers—General",388,280.24462890625,261.295684814453,393.5,6293.06153846154,317.604932110126,4174308,2341768192,16.29,454283000,1111461000,622928000,181890000,41404500,-7193500,34211000,45155000,227945000,1619631504,10.9718267338091,0.0406267066500759,0.0146090463252821,23.8182934315531,1.38450467905238,"HOLD",308,89.7959183673469,315,91.8367346938776,337,98.2507288629738
"WAC.DE","WACKER NEUSON SE NA O.N.","Germany","Industrials","Farm & Heavy Construction Machinery",28.2000007629395,21.9205265045166,21.803409576416,28.2000007629395,77196.5153846154,25.0264955080473,23927107,1920699008,0.464,994500000,2.234e+09,1239500000,238800000,131800000,-7500000,124300000,40900000,494300000,674744435.654934,7.54552352048558,0.0183079677708147,0.064716022386783,60.7758637132316,1.28646548508445,"HOLD",330.5,96.3556851311953,292,85.131195335277,336,97.9591836734694
"TEM1V.HE","Tecnotree Oyj","Finland","Technology","Software—Application",1.53999996185303,0.741999983787537,0.741999983787537,1.69000005722046,1383070.664,1.14323200035095,132263591,378377600,0.058,32900000,57900000,2.5e+07,1e+07,2800000,-1100000,1700000,2400000,11200000,203685925.094544,11.75,0.0414507772020725,0.00449286638532514,26.5517234802246,2.07547169205059,"HOLD",277.5,80.9037900874636,341,99.4169096209913,335,97.667638483965
"NRO.PA","NEURONES","France","Technology","Information Technology Services",34.7000007629395,25.7649841308594,25.671293258667,36.4000015258789,8421.27692307692,30.4730578349187,8243261,670616448,1.27,190826000,549851000,322626000,266603000,22281500,-1956500,20325000,8697000,135035500,286041162.989109,8.56432466395889,0.0158170122451355,0.0303079354236179,27.322835246409,1.34678913779646,"HOLD",303,88.3381924198251,308,89.7959183673469,333.5,97.2303206997084
