"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"ASML.AS","ASML Holding","Netherlands","Technology","Semiconductor Equipment & Materials",738.700012207031,489.942779541016,489.942779541016,753.400024414062,719161.861788618,600.158131421097,409678485,263928250368,11.481,15722200000,27815500000,12093300000,5186600000,3568900000,-241100000,3327800000,1038200000,4020200000,302629501870.458,4.40533497716383,0.0373245133109238,0.0126087298171378,64.3410863345555,1.50772711233556,"HOLD",231,96.652719665272,235,98.326359832636,239,100
"ERF.PA","EUROFINS SCIENT.","Luxembourg","Healthcare","Diagnostics & Research",126.440002441406,80.9350357055664,79.6442031860352,126.440002441406,328554.3046875,97.5370273590088,127232820,20451057664,2.58,4859100000,8575500000,3690300000,912400000,389250000,-98900000,290350000,222350000,1557700000,16087318071.427,12.4832369942197,0.0259285172876217,0.0141973097318631,49.007752884266,1.56224064571223,"HOLD",222,92.8870292887029,237,99.163179916318,238,99.581589958159
"DIA.MI","Diasorin","Italy","Healthcare","Diagnostics & Research",182.800003051758,135.850997924805,134.0634765625,206.199996948242,183695.7734375,163.587620139122,16538721,9497036800,5.386,59800000,1123400000,1063600000,393600000,101800000,0,101800000,78200000,266700000,3023278249.27217,0.587426326129666,0.0696101121595157,0.0107191329404978,33.9398446067133,1.34559190469061,"HOLD",234.5,98.1171548117155,220,92.0502092050209,237,99.163179916318
"ENX.PA","EURONEXT","Netherlands","Financial Services","Financial Data & Stock Exchanges",100.900001525879,75.2338027954102,75.2338027954102,105.300003051758,179825.1328125,89.3718823194504,60691874,6730343936,4.539,1990700000,3160700000,1148400000,759200000,185900000,-2400000,183500000,98200000,249300000,6123810179.20845,10.7084454007531,0.0310690669788338,0.0272645799003637,22.2295663198676,1.34115248434623,"HOLD",233,97.489539748954,219,91.6317991631799,236,98.744769874477
"NEM.DE","Nemetschek","Germany","Technology","Software—Application",89.4400024414062,56.3386154174805,55.5826606750488,91.0999984741211,132962.2265625,69.8786210119724,55930875,10495379456,1.01,485931000,947659000,447084000,177442000,60465000,-1718000,58747000,29446000,158431000,5002457596.54999,8.03656660878194,0.0310723583060996,0.00559741553378668,88.5544578627785,1.58754349532089,"HOLD",203.5,85.1464435146444,238,99.581589958159,235,98.326359832636
"ASM.AS","ASM INTERNATIONAL","Netherlands","Technology","Semiconductor Equipment & Materials",354,226.782989501953,225.890533447266,374.799987792969,264887.455284553,284.117313788189,45734389,16218449920,6.775,394182000,2384831000,1990649000,465139000,80382000,-13026000,67356000,108441000,411692000,16189973706,4.90385907292677,0.0454711465927774,0.00415304793813489,52.2509225092251,1.56096363654714,"HOLD",202,84.5188284518828,236,98.744769874477,234,97.907949790795
"TELIA1.HE","Telia Company","Sweden","Communication Services","Telecom Services",3.53150010108948,2.76493453979492,2.75099992752075,3.88299989700317,846847.733870968,3.63883817964985,2474390765,15158219776,0.13,1.58984e+11,2.28845e+11,6.8858e+10,1.2989e+10,6.245e+09,-3.476e+09,2.769e+09,8.068e+09,2.1877e+10,8738311236.73237,25.457806244996,0.0352553038082545,0.182673166171146,27.165385392996,1.27724546467976,"HOLD",228,95.397489539749,206,86.1924686192469,232.5,97.2803347280335
"OCI.AS","OCI","Netherlands","Basic Materials","Specialty Chemicals",23.5599994659424,18.1200008392334,17.9400005340576,23.5599994659424,307409.2734375,20.4749999940395,131833721,8677154816,0.009,6305500000,9168600000,1356300000,987200000,458300000,-21500000,436800000,146300000,1462900000,3106002396.3532,13.7584551603753,0.0159566346007024,0.0503390811000139,2617.77771843804,1.30022066085838,"HOLD",221,92.4686192468619,213,89.1213389121339,232.5,97.2803347280335
"RMS.PA","Hermès","France","Consumer Cyclical","Luxury Goods",1282,935.728881835938,935.728881835938,1347.5,46301.8671875,1172.2317442894,33909013,123014176768,13.21,3659500000,11050500000,7380100000,4732700000,666450000,-107050000,559400000,525200000,1950700000,43471354666,5.49103458624053,0.0475272612099,0.00454744334919224,97.0476911430734,1.37005496451565,"HOLD",203.5,85.1464435146444,224,93.7238493723849,231,96.652719665272
"DIM.PA","SARTORIUS STED BIO","France","Healthcare","Medical Instruments & Supplies",535.799987792969,359.913146972656,339.899993896484,548.200012207031,49290.5203252033,424.465446906361,24177044,37303812096,4.31,1756800000,3.313e+09,1530900000,149400000,2.04e+08,-6.2e+07,1.42e+08,114500000,655200000,12954059880.0701,8.61176470588235,0.0345608210081497,0.00380658147308292,124.315542411362,1.48869245899949,"HOLD",190,79.4979079497908,234,97.907949790795,230,96.234309623431
"MT.AS","ArcelorMittal","Luxembourg","Basic Materials","Steel",25.7399997711182,21.5741806030273,21.5741806030273,30.8799991607666,5412631.375,26.4252967834473,620397770,34279739392,5.241,3.9099e+10,8.5424e+10,4.4165e+10,4.071e+09,2.312e+09,-5.69e+08,1.743e+09,4.005e+09,1.9343e+10,15969038457.8022,16.9113321799308,0.0468837797340326,0.0508463608800588,4.91127643028395,1.19309281055644,"HOLD",234.5,98.1171548117155,177,74.0585774058577,229,95.81589958159
"BESI.AS","BE SEMICONDUCTOR","Netherlands","Technology","Semiconductor Equipment & Materials",78.6399993896484,64.6871337890625,59.4599990844727,82.0400009155273,499397.715447154,71.1271452554842,76039966,5991974400,1.946,517814000,985343000,467529000,298802000,51203000,-1477000,49726000,93460000,226056000,5979782879.82889,10.1129621311251,0.0948502196696988,0.00829876709753633,40.4110993780311,1.2156976941672,"HOLD",227,94.9790794979079,184,76.9874476987448,228,95.397489539749
"BOL.PA","BOLLORE","France","Communication Services","Entertainment",5.17500019073486,4.03119850158691,4.01540517807007,5.17500019073486,1180769.28125,4.50038120523095,881815682,14126870528,0.09,0,0,0,0,0,0,0,109500000,6.393e+09,4563396322.54299,NA,Inf,0,57.5000021192763,1.28373737703506,"HOLD",198,82.8451882845188,209,87.4476987447699,227,94.9790794979079
"SOF.BR","Sofina","Belgium","Financial Services","Asset Management",351.799987792969,283.242614746094,283.242614746094,410.799987792969,20324.890625,349.150845527649,30733216,11337009152,40.381,60765000,10466352000,10405587000,229372000,53918500,-199000,53719500,800165500,809820000,10811945013.6387,1.12697868078674,0.0764512315274701,0.00473841903801614,8.71201772598422,1.24204469764669,"BUY",214,89.5397489539749,191,79.9163179916318,226,94.5606694560669
"DSY.PA","Dassault Systèmes","France","Technology","Software—Application",50.939998626709,35.931812286377,35.931812286377,50.939998626709,1164840.2265625,41.9937655925751,668737300,57197150208,0.418,8030700000,13648400000,5571100000,2714100000,641800000,-27500000,614300000,174400000,1172900000,34065477143.6291,12.5127765659084,0.0127780545704991,0.0107400455751042,121.866025422749,1.41768520387217,"HOLD",177.5,74.2677824267782,227,94.9790794979079,225,94.1422594142259
"ADYEN.AS","Adyen","Netherlands","Technology","Software—Infrastructure",2709.5,1848,1674.59997558594,2766,62234.2764227642,2169.6406488186,26248634,70330793984,12.011,3155901000,4592288000,1436387000,3344906000,305160000,-9897500,295262500,102416500,1277115500,71120673823,10.3417911915061,0.0223018460514672,0.00419819659745589,225.584880526184,1.46617965367965,"HOLD",169,70.7112970711297,232,97.071129707113,224,93.7238493723849
