"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"DIA.MI","Diasorin","Italy","Healthcare","Diagnostics & Research",191,142.901733398438,134.0634765625,206.199996948242,168801.123076923,168.280023545485,16529419,9825348608,5.386,59800000,1123400000,1063600000,393600000,101800000,0,101800000,78200000,266700000,3157119029,0.587426326129666,0.0696101121595157,0.0103609555305867,35.4623096917935,1.33658280734395,"HOLD",234,98.3193277310924,224,94.1176470588235,238,100
"OCI.AS","OCI","Netherlands","Basic Materials","Specialty Chemicals",25.5,18.0699996948242,18,26.1800003051758,327948.069230769,21.4901538262,131833721,8677154816,0.009,6305500000,9168600000,1356300000,987200000,458300000,-21500000,436800000,146300000,1462900000,3361759885.5,13.7584551603753,0.0159566346007024,0.0503390811000139,2833.33333333333,1.41117877314098,"HOLD",222.5,93.4873949579832,235,98.7394957983193,237,99.5798319327731
"TELIA1.HE","Telia Company","Sweden","Communication Services","Telecom Services",3.41000008583069,2.51083636283875,2.51083636283875,3.44000005722046,838233.888,2.63810109710693,2474390765,15158219776,0.13,1.58984e+11,2.28845e+11,6.8858e+10,1.2989e+10,6.245e+09,-3.476e+09,2.769e+09,8.068e+09,2.1877e+10,8437672721.02866,25.457806244996,0.0352553038082545,0.182673166171146,26.2307698910053,1.35811323123238,"HOLD",228,95.7983193277311,227,95.3781512605042,236,99.1596638655462
"ENX.PA","EURONEXT","Netherlands","Financial Services","Financial Data & Stock Exchanges",102,79.8994598388672,75.9515991210938,105.300003051758,186581.076923077,92.4007916964017,60691874,6730343936,4.539,1990700000,3160700000,1148400000,759200000,185900000,-2400000,183500000,98200000,249300000,6190571148,10.7084454007531,0.0310690669788338,0.0272645799003637,22.4719101123596,1.27660437511972,"HOLD",233,97.8991596638655,208,87.3949579831933,235,98.7394957983193
"NEM.DE","Nemetschek","Germany","Technology","Software—Application",93.4599990844727,60.5759506225586,55.5826606750488,102.650001525879,141357.515384615,74.4477024958684,55930875,11661929472,1.01,485931000,947659000,447084000,177442000,60465000,-1718000,58747000,29446000,158431000,5227299526.29375,8.03656660878194,0.0310723583060996,0.00503750259689446,92.5346525588838,1.54285649872522,"HOLD",197.5,82.9831932773109,238,100,234,98.3193277310924
"ERF.PA","EUROFINS SCIENT.","Luxembourg","Healthcare","Diagnostics & Research",111.26000213623,85.8997650146484,79.9619445800781,126.440002441406,321827.784615385,101.432953467736,127232820,20451057664,2.58,4859100000,8575500000,3690300000,912400000,389250000,-98900000,290350000,222350000,1557700000,14155923824.9986,12.4832369942197,0.0259285172876217,0.0141973097318631,43.1240318357482,1.29523057621004,"HOLD",222.5,93.4873949579832,210,88.2352941176471,233,97.8991596638655
"ASM.AS","ASM INTERNATIONAL","Netherlands","Technology","Semiconductor Equipment & Materials",334.299987792969,252.267562866211,225.890533447266,374.799987792969,266005.853846154,294.949493173453,45734389,16218449920,6.775,394182000,2384831000,1990649000,465139000,80382000,-13026000,67356000,108441000,411692000,15289005684.4189,4.90385907292677,0.0454711465927774,0.00415304793813489,49.3431716299585,1.32518023322033,"HOLD",202,84.8739495798319,222,93.2773109243697,232,97.4789915966387
"ASML.AS","ASML Holding","Netherlands","Technology","Semiconductor Equipment & Materials",657.099975585938,542.142883300781,503.700012207031,753.799987792969,728014.253846154,619.511528602013,407802104,284527460352,13.204,15722200000,27815500000,12093300000,5186600000,3568900000,-241100000,3327800000,1038200000,4020200000,267966752582.294,4.40533497716383,0.0373245133109238,0.0116958833986816,49.7652208108102,1.21204205722531,"BUY",232,97.4789915966387,188,78.9915966386555,231,97.0588235294118
"RAA.DE","RATIONAL AG","Germany","Industrials","Industrial Distribution",850,689.711608886719,679.177124023438,1029.5,10321.8769230769,824.932827054537,5647024,9318536192,11.115,166215000,710027000,543812000,242398000,62953000,-6909000,56044000,39785000,211638000,4799970400,2.64030308325259,0.0560330804321526,0.00601424932470767,76.4732343679712,1.23239914922123,"BUY",220.5,92.6470588235294,196,82.3529411764706,230,96.6386554621849
"MONC.MI","Moncler","Italy","Consumer Cyclical","Apparel Manufacturing",60.6199989318848,50.4923400878906,49.8577156066895,62.060001373291,603124.076923077,56.1406075110802,206050500,16727420928,1.474,1129475000,2756612000,1627048000,923498000,184122500,-27486500,156636000,165991500,518537500,12490781089.9143,6.13436706540483,0.0602157648591822,0.00936402573201271,41.126186520953,1.20057812385731,"BUY",231,97.0588235294118,178,74.7899159663866,229,96.218487394958
"RMS.PA","Hermès","France","Consumer Cyclical","Luxury Goods",1281.5,1023.57806396484,1023.57806396484,1347.5,47417.2769230769,1210.36640859751,33947444,136033566720,21.182,3659500000,11050500000,7380100000,4732700000,666450000,-107050000,559400000,525200000,1950700000,43503649486,5.49103458624053,0.0475272612099,0.00411222034008284,60.4994806911529,1.25198071853562,"BUY",203,85.2941176470588,202,84.8739495798319,228,95.7983193277311
"BOL.PA","BOLLORE","France","Communication Services","Entertainment",5.21000003814697,4.09634494781494,4.09634494781494,5.375,1180305.56923077,4.65190448760986,881815682,14126870528,0.09,0,0,0,0,0,0,0,109500000,6.393e+09,4594259736.8586,NA,Inf,0,57.8888893127441,1.2718655544197,"HOLD",197.5,82.9831932773109,206,86.5546218487395,227,95.3781512605042
"MRK.DE","Merck","Germany","Healthcare","Drug Manufacturers—Specialty & Generic",205.399993896484,145.550003051758,135.75,206.100006103516,329471.1,174.796922889123,129242072,98239520768,6.277,2.4908e+10,4.3891e+10,1.8916e+10,2.238e+09,1.216e+09,-3.15e+08,9.01e+08,7.47e+08,4.631e+09,26546320799.969,20.4835526315789,0.0170194345082135,0.00917146167811404,32.7226372306013,1.41119882919854,"HOLD",166,69.7478991596639,236,99.1596638655462,226,94.9579831932773
"JMT.LS","Jerónimo Martins","Portugal","Consumer Defensive","Food Distribution",19.1049995422363,13.9045829772949,13.5965557098389,19.2350006103516,595377.238461538,16.7391340255737,243411426,13911799808,0.497,7108782000,9366088000,2017383000,933017000,349211000,-120949000,228262000,128637000,5116330000,4650375182.30509,20.3566955221915,0.0137343360429669,0.016407797923367,38.4406429421254,1.37400737393083,"HOLD",173,72.6890756302521,228,95.7983193277311,225,94.5378151260504
"MT.AS","ArcelorMittal","Luxembourg","Basic Materials","Steel",28.0450000762939,23.9059925079346,23.7590312957764,30.8799991607666,5383373.03846154,26.7463109823374,620397770,36817051648,5.24,3.9099e+10,8.5424e+10,4.4165e+10,4.071e+09,2.312e+09,-5.69e+08,1.743e+09,4.005e+09,1.9343e+10,17399055506.9826,16.9113321799308,0.0468837797340326,0.0473421939557913,5.35209925120113,1.17313682194896,"BUY",235.5,98.9495798319328,164,68.9075630252101,224,94.1176470588235
"MTS.MC","ArcelorMittal","Luxembourg","Basic Materials","Steel",27.7549991607666,23.6613807678223,23.6613807678223,30.8600006103516,547480,26.7173739066491,620397770,36817051648,5.24,3.9099e+10,8.5424e+10,4.4165e+10,4.071e+09,2.312e+09,-5.69e+08,1.743e+09,4.005e+09,1.9343e+10,17219139585.6915,16.9113321799308,0.0468837797340326,0.0473421939557913,5.29675556503179,1.17300843231057,"BUY",235.5,98.9495798319328,163,68.4873949579832,223,93.6974789915966
"OMV.VI","OMV Aktiengesellschaft","Austria","Energy","Oil & Gas Integrated",52.4000015258789,39.5436592102051,39.5436592102051,55,382106.565891473,48.1889442029849,140912483,23090040832,8.225,3.5678e+10,5.6629e+10,1.4857e+10,3.092e+09,1.561e+09,-6.21e+08,9.4e+08,6.47e+08,7.266e+09,7383814324.21539,22.8558616271621,0.0114252414840453,0.0407101921923531,6.3708208542102,1.32511766924079,"BUY",177,74.3697478991597,221,92.8571428571429,222,93.2773109243697
"RDSA.AS","Royal Dutch Shell","Netherlands","Energy","Oil & Gas Integrated",21.2800006866455,15.4846258163452,15.3460035324097,21.2800006866455,12085863.5,17.0842850905198,7612018314,227393978368,0.616,2.26614e+11,3.97857e+11,1.67999e+11,3.4104e+10,1.2617e+10,-4.232e+09,8.385e+09,3.428e+09,6.0516e+10,161983754948.678,17.9610049932631,0.00861616108300218,0.0368743273686441,34.5454556601388,1.374266381315,"HOLD",168,70.5882352941177,229,96.218487394958,221,92.8571428571429
"SOF.BR","Sofina","Belgium","Financial Services","Asset Management",372.200012207031,310.37841796875,306.813140869141,410.799987792969,20044.4384615385,357.09773817796,30733216,11337009152,40.381,60765000,10466352000,10405587000,229372000,53918500,-199000,53719500,800165500,809820000,11438903370.3613,1.12697868078674,0.0764512315274701,0.00473841903801614,9.21720641408165,1.19918135623884,"BUY",215,90.3361344537815,177,74.3697478991597,220,92.436974789916
"ADYEN.AS","Adyen","Netherlands","Technology","Software—Infrastructure",2713,2072.5,1674.59997558594,2766,63953.7692307692,2247.26615271935,26272693,78005305344,12.011,3155901000,4592288000,1436387000,3344906000,305160000,-9897500,295262500,102416500,1277115500,71277816109,10.3417911915061,0.0223018460514672,0.00378515921061914,225.876280076596,1.30904704463209,"HOLD",170,71.4285714285714,215,90.3361344537815,219,92.0168067226891
"DIM.PA","SARTORIUS STED BIO","France","Healthcare","Medical Instruments & Supplies",471.299987792969,385.299987792969,339.899993896484,548.200012207031,47070.0692307692,438.273845027043,24177044,37303812096,4.31,1756800000,3.313e+09,1530900000,149400000,2.04e+08,-6.2e+07,1.42e+08,114500000,655200000,11394640542.0701,8.61176470588235,0.0345608210081497,0.00380658147308292,109.350345195584,1.22320270626692,"BUY",190,79.8319327731092,194,81.5126050420168,218,91.5966386554622
"WDP.BR","WDP","Belgium","Real Estate","REIT—Industrial",38.3400001525879,29.3063278198242,29.0921287536621,39.0400009155273,194395.530769231,34.5460489273071,140110930,9208452096,2.459,2372002000,5365239000,2935857000,8092000,64996000,-1688000,63308000,290257000,78510000,5371853077.57923,36.4945842821097,0.0540995471031207,0.00687498825426914,15.5917040067458,1.3082498902047,"HOLD",165,69.327731092437,213,89.4957983193277,217,91.1764705882353
