"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"VAIAS.HE","Vaisala Oyj A","Finland","Technology","Scientific & Technical Instruments",34.7999992370605,36.595573425293,29.4334373474121,41.7954788208008,14273.825,35.7897891362508,19702270,1189289856,0.91,6.1e+07,0.07693,0.16246,7712500,146300000,351800000,205100000,45400000,24300000,-6600000,17700000,8500000,106900000,685638980.968361,6.02057613168724,0.07693,0.0148828310530885,38.2417574033632,0.95093466175908,"HOLD",751,91.921664626683,36,4.40636474908201,393,48.1322718922229
"C5H.IR","CAIRN HOMES PLC","Ireland","Consumer Cyclical","Residential Construction",1.09599995613098,0.828999996185303,0.783999979496002,1.11000001430511,1200800.21774194,0.983790323138237,615283567,981494912,0.017,24649000,0.015360001,0.01679,-54222124,268275000,1018847000,750572000,34526000,13124500,-48500,13076000,5755000,90471500,674350762.440114,20.4407786963313,0.015360001,0.013322534676573,64.4705856547636,1.32207474206791,"HOLD",344.5,42.1664626682987,441,53.9779681762546,392,48.0097979179424
"KWS.DE","KWS SAAT KGAA  INH O.N.","Germany","Consumer Defensive","Farm Products",75.0999984741211,62.5225105285645,61.4342994689941,76.1999969482422,9750.8064516129,69.8315879144976,9912870,3063600128,2.897,216331008,0.03611,0.113620006,125432000,1480800000,2305200000,824400000,2.21e+08,69500000,-18100000,51400000,-38300000,1.42e+08,744456521.874161,21.3064748201439,0.03611,0.0167776465114445,25.9233684757063,1.20116735299377,"BUY",477,58.3843329253366,308,37.6988984088127,390.5,47.8260869565217
"ALGAU.PA","GAUSSIN","France","Consumer Cyclical","Auto Manufacturers",9.25,6.65700006484985,4.81099987030029,12.5279998779297,678731.153225806,9.151810461475,21928446,234170176,0.06,4794000,0.00791,0.077309996,-3651000,54549000,74482000,19536000,16279000,2744500,-1580000,1164500,4429500,27260500,202838125.5,19.875751503006,0.00791,0.00497287921071554,154.166666666667,1.38951478291876,"BUY",270,33.0477356181151,515,63.0354957160343,390.5,47.8260869565217
"FRE.DE","Fresenius","Germany","Healthcare","Medical Care Facilities",39.9150009155273,31.8400001525879,31.8400001525879,40.0999984741211,1740497,37.2655645801175,408833598,55145705472,3.06,6.168e+09,0.041840002,0.107329994,3423141120,4.0623e+10,6.6646e+10,1.6949e+10,1.837e+09,1.39e+09,-8.28e+08,5.62e+08,4.1e+08,9.304e+09,16318593438.4683,29.2251798561151,0.041840002,0.0101911834328668,13.0441179462508,1.2536118317915,"BUY",426,52.1419828641371,358,43.8188494492044,389,47.642375995101
"ORA.PA","Orange","France","Communication Services","Telecom Services",10.4499998092651,8.98955631256104,8.70478534698486,10.5900001525879,8040079.41935484,9.91537480200491,1911644501,62301925376,1.705,12888000512,0.033210002,0.1415,-972750016,7.0695e+10,1.07733e+11,3.4395e+10,8.145e+09,4185500000,-2575500000,1.61e+09,1947500000,10750500000,19976684670.8327,16.8904551427547,0.033210002,0.0258418979876376,6.12903214619656,1.16246001981916,"BUY",533,65.2386780905753,248,30.3549571603427,388,47.5199020208206
"RAND.AS","Randstad","Netherlands","Industrials","Staffing & Employment Services",62.6199989318848,47.3325614929199,41.1227760314941,64.0999984741211,408305.225806452,53.4458235771425,101193201,11437779968,2.17,6.85e+08,0.03516,0.093219995,1578349952,5.619e+09,9.884e+09,4256500000,6.22e+08,9.9e+07,-1.2e+07,8.7e+07,1.53e+08,5.528e+09,6336718138.534,56.7575757575758,0.03516,0.00760637118771334,28.8571423649239,1.32297929705857,"HOLD",337,41.2484700122399,442,54.1003671970624,386,47.2749540722596
"EG7.IR","FBD HOLDINGS PLC","Ireland","Financial Services","Insurance—Property & Casualty",7.80000019073486,6.1399998664856,6.07999992370605,7.82000017166138,75350.8629032258,7.15064517913326,21528171,81748960,0.12,20078000,0.00427,0.011519999,61514624,1096561000,1483465000,383981000,129535000,26385000,-2510000,23875000,6302000,89048500,167919737.906173,41.5600151601289,0.00427,0.292052645073405,65.0000015894572,1.2703583648772,"HOLD",398,48.7148102815177,381,46.6340269277846,386,47.2749540722596
"OPN.PA","GROUPE OPEN","France","Technology","Information Technology Services",16.75,14.9200000762939,14.3000001907349,16.75,3792.71774193548,15.0035483760218,1623496,125376328,0.421,1.7e+07,0.031240001,0.04363,28075000,139400000,255800000,116300000,34400000,7650000,-550000,7100000,1600000,74150000,27193558,18.2222222222222,0.031240001,0.0566295098385718,39.7862232779097,1.12265414975525,"HOLD",580,70.9914320685434,199,24.3574051407589,386,47.2749540722596
"IAM.PA","MAROC TELECOM","Morocco","Communication Services","Telecom Services",13,12.8000001907349,12.6000003814697,13.8999996185303,3454.1935483871,13.1419354638746,219756253,11384284160,7.85870698295898,0,0,0,0,4.6851e+10,6.354e+10,1.2721e+10,2.69e+09,4.42e+09,-9.27e+08,3.493e+09,1.727e+09,9.223e+09,2856831289,10.5997737556561,0.0271797293043752,0.306826494394181,1.65421614881297,1.01562498486601,"HOLD",680,83.2313341493268,96,11.750305997552,384,47.0300061236987
