"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"SAF.PA","Safran","France","Industrials","Aerospace & Defense",122.400001525879,91.4199981689453,87.5599975585938,125.550003051758,925984.362903226,114.702016399753,346716092,55201914880,0.8,2753999872,0.02153,0.030280001,1646249984,2.6781e+10,3.9531e+10,1.2349e+10,3.747e+09,2.72e+08,-6.6e+07,2.06e+08,3.46e+08,3.902e+09,42438050189.8468,98.4595588235294,0.02153,0.00373175460394464,153.000001907349,1.33887556308722,"BUY",42,20.1923076923077,135,64.9038461538462,66,31.7307692307692
"BIM.PA","BioMerieux","France","Healthcare","Diagnostics & Research",109.900001525879,127.699996948242,103.300003051758,133.699996948242,140192.951612903,117.62258062055,41495570,11899279360,3.41,7.79e+08,0.096470006,0.17006001,272212512,1446500000,3927800000,2431100000,389200000,161050000,-75050000,8.6e+07,115750000,8.21e+08,4560363206.31721,8.98168270723378,0.096470006,0.00722732842873604,32.2287394504044,0.860610839093616,"HOLD",175,84.1346153846154,1,0.480769230769231,64,30.7692307692308
"AD.AS","Ahold Delhaize","Netherlands","Consumer Defensive","Grocery Stores",23.0849990844727,23.8456993103027,21.3402786254883,24.4253845214844,3955712.84677419,22.9845524757139,1046229782,34874429440,1.3,5139999744,0.05527,0.10537,3194874880,2.826e+10,4.0692e+10,1.2432e+10,2.933e+09,1.525e+09,-8.34e+08,6.91e+08,-9e+06,1.96e+10,24152213559.618,18.5311475409836,0.05527,0.0198139442306529,17.7576916034405,0.968099059879472,"BUY",161,77.4038461538462,12,5.76923076923077,63,30.2884615384615
"HNR1.DE","Hannover Rück SE","Germany","Financial Services","Insurance—Reinsurance",153.699996948242,124.699996948242,124.699996948242,157.199996948242,154795.580645161,142.577823023642,60056167,21408249856,7.32,1354003968,0.010570001,0.079229996,3357719296,59600353000,71439769000,10995046000,1278071000,641389000,0,641389000,215261000,6213437000,9230632684.62312,92.9238777091593,0.010570001,0.0299598988387292,20.997267342656,1.23255814522623,"BUY",73,35.0961538461538,98,47.1153846153846,62,29.8076923076923
"NEM.DE","Nemetschek","Germany","Technology","Software—Application",60.9000015258789,62.0999984741211,51.4000015258789,66.5,241541.927419355,58.3866936468309,55930875,7000323072,0.839,138572000,0.0866,0.25511,126709376,472369000,889661000,403919000,139320000,42989000,-1778000,41211000,29207000,160061000,3406190372.84374,10.9881365000349,0.0866,0.00588701401008711,72.5864142143968,0.980676377170246,"BUY",155,74.5192307692308,15,7.21153846153846,60.5,29.0865384615385
"SCR.PA","Scor","France","Financial Services","Insurance—Reinsurance",28.9300003051758,23.6000003814697,20.8199996948242,30.3400001525879,450392.379032258,27.6466935680759,172211109,4710256640,1.25,5.56e+08,0.0065200003,0.03665,837124992,4.004e+10,4.6217e+10,6.155e+09,1.804e+09,3.27e+08,-3.7e+07,2.9e+08,9.9e+07,5.581e+09,4982067435.92466,122.446483180428,0.0065200003,0.0615677705408425,23.1440002441406,1.22584745074373,"BUY",75,36.0576923076923,95,45.6730769230769,60.5,29.0865384615385
"DBK.DE","DEUTSCHEBANK","Germany","Financial Services","Banks—Regional",11.6199998855591,7.90100002288818,7.90100002288818,11.6199998855591,12567252.6048387,9.5734274156632,1808033457,-128229244928,0.069,0,0.00048000002,0.010039999,0,1.263062e+12,1.325259e+12,6.061e+10,1.56329e+11,0,0,0,1.85e+08,5.266e+09,21009348563.427,Inf,0.00048000002,0,168.405795442885,1.47069989265883,"HOLD",5,2.40384615384615,164,78.8461538461538,59,28.3653846153846
"ALV.DE","Allianz","Germany","Financial Services","Insurance—Diversified",216.399993896484,155.059997558594,155.059997558594,220,1155623.28571429,201.149999923065,412037398,97590550528,16.315,17641000960,0.009980001,0.08808,7070499840,9.75418e+11,1.060012e+12,8.0821e+10,1.61e+10,0,0,0,1.817e+09,3.567e+10,89164890412.3233,Inf,0.009980001,0,13.2638672323925,1.39558878694495,"BUY",19,9.13461538461538,148,71.1538461538462,58,27.8846153846154
"SAMPO.HE","Sampo Oyj A","Finland","Financial Services","Insurance—Diversified",39.7299995422363,34.1399993896484,33.3800010681152,40.689998626709,1141190.525,36.6308333396912,442604317,19487092736,0.067,1.93e+08,0.0011100001,0.00903,1.05e+08,4.4271e+10,5.6529e+10,1.1418e+10,2.16e+09,1.875e+09,-1.6e+08,1.715e+09,-8.02e+08,2.175e+09,17584669311.8018,23.6112,0.0011100001,0.0880069707284632,592.985067794572,1.16373755865628,"BUY",90,43.2692307692308,74,35.5769230769231,57,27.4038461538462
"DSM.AS","DSM","Netherlands","Basic Materials","Specialty Chemicals",150.649993896484,141.300003051758,133.550003051758,150.649993896484,393183.169354839,142.395967421993,171985121,28715454464,2.89,1208999936,0.03021,0.05965,-235250000,6.877e+09,1.4364e+10,7.399e+09,8.71e+08,5.04e+08,-2.11e+08,2.93e+08,5.6e+07,2.08e+09,25909557428.9361,13.6448412698413,0.03021,0.010203564786597,52.1280255697178,1.0661712005859,"BUY",120.5,57.9326923076923,42,20.1923076923077,56,26.9230769230769
